date,campaign_name,campaign_objective,ad_set,ad_name,placement,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2025-02-09,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7015,97,205.56,4,560.50
2025-02-09,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,1714,24,99.29,2,222.88
2025-02-09,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3642,103,110.91,4,525.28
2025-02-09,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1570,39,44.28,0,0.00
2025-02-10,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5293,202,218.86,5,731.94
2025-02-10,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2871,32,111.17,1,294.22
2025-02-10,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3012,53,160.51,8,753.58
2025-02-10,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1274,40,57.27,0,0.00
2025-02-11,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,7368,98,261.15,5,715.15
2025-02-11,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,5281,178,133.88,2,302.65
2025-02-11,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3595,112,173.26,5,916.49
2025-02-11,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2028,20,63.96,0,0.00
2025-02-12,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,6811,235,218.59,4,714.53
2025-02-12,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3521,95,119.48,1,273.94
2025-02-12,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,4678,121,158.55,5,740.97
2025-02-12,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1922,69,74.38,0,0.00
2025-02-13,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,7043,259,239.43,5,641.83
2025-02-13,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,1953,56,128.74,2,342.30
2025-02-13,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,2312,43,151.00,7,810.03
2025-02-13,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1046,33,61.09,0,0.00
2025-02-14,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4399,66,225.68,4,693.55
2025-02-14,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,5089,153,131.98,3,371.46
2025-02-14,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,4741,50,142.83,7,799.82
2025-02-14,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1757,39,58.90,0,0.00
2025-02-15,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,4877,160,172.82,3,522.79
2025-02-15,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3057,85,79.91,1,223.67
2025-02-15,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,4151,121,120.28,4,537.87
2025-02-15,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1062,29,54.02,0,0.00
2025-02-16,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,6224,181,214.78,4,617.87
2025-02-16,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,2749,51,86.16,1,211.16
2025-02-16,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,4756,115,136.29,4,744.88
2025-02-16,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,957,30,51.59,0,0.00
2025-02-17,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,3650,98,218.25,4,629.67
2025-02-17,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3935,150,122.50,2,346.11
2025-02-17,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,5663,183,175.57,4,853.55
2025-02-17,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1716,36,74.81,0,0.00
2025-02-18,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7205,280,229.39,4,629.61
2025-02-18,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,1948,21,114.54,1,305.89
2025-02-18,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5452,126,162.26,5,821.10
2025-02-18,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1835,70,72.57,0,0.00
2025-02-19,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7478,215,277.41,5,946.85
2025-02-19,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2878,51,118.85,1,286.97
2025-02-19,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,3085,115,162.07,5,928.82
2025-02-19,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1249,17,65.02,0,0.00
2025-02-20,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,8043,318,257.91,5,704.17
2025-02-20,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,4694,137,130.49,1,301.36
2025-02-20,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,5784,196,178.11,7,879.05
2025-02-20,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2346,38,62.80,0,0.00
2025-02-21,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,8663,307,238.83,7,766.91
2025-02-21,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3017,39,113.95,2,315.84
2025-02-21,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3729,110,145.96,4,767.78
2025-02-21,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1405,15,64.83,0,0.00
2025-02-22,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,3593,86,179.49,3,560.11
2025-02-22,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2676,94,78.38,1,220.74
2025-02-22,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,2796,42,134.60,5,772.05
2025-02-22,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1220,47,58.03,0,0.00
2025-02-23,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,2819,100,178.06,3,601.73
2025-02-23,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2660,67,90.71,1,230.39
2025-02-23,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,2837,60,131.77,3,681.02
2025-02-23,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1369,28,58.07,0,0.00
2025-02-24,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,5724,189,217.41,6,733.67
2025-02-24,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2938,98,125.82,1,317.45
2025-02-24,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3403,38,169.56,9,838.90
2025-02-24,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2448,65,71.50,0,0.00
2025-02-25,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4133,110,240.35,4,809.04
2025-02-25,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4299,66,130.93,2,291.83
2025-02-25,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,4673,149,171.86,4,745.68
2025-02-25,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1039,32,67.98,0,0.00
2025-02-26,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5815,146,269.32,5,922.82
2025-02-26,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3993,113,102.68,1,251.03
2025-02-26,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,4528,95,144.34,4,742.80
2025-02-26,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1913,75,61.63,0,0.00
2025-02-27,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,4112,156,254.79,6,857.12
2025-02-27,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,2239,71,122.92,2,342.25
2025-02-27,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,4211,158,182.88,10,1051.03
2025-02-27,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1136,18,69.13,0,0.00
2025-02-28,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4511,72,249.27,5,773.51
2025-02-28,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4362,110,123.63,1,271.49
2025-02-28,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,5754,79,144.54,6,755.06
2025-02-28,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1434,31,71.04,0,0.00
2025-03-01,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4301,61,232.68,5,735.37
2025-03-01,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2814,38,92.85,1,211.98
2025-03-01,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,2981,69,149.86,7,807.97
2025-03-01,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2384,78,63.22,0,0.00
2025-03-02,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,8628,330,219.64,4,679.85
2025-03-02,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4118,65,120.58,2,330.64
2025-03-02,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3496,139,147.77,5,832.66
2025-03-02,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1727,26,54.94,0,0.00
2025-03-03,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,7101,181,294.67,7,818.85
2025-03-03,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4849,59,121.40,2,347.63
2025-03-03,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,7207,227,218.29,6,948.20
2025-03-03,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2865,30,80.24,0,0.00
2025-03-04,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,8076,320,249.18,4,731.83
2025-03-04,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4214,101,129.73,1,342.00
2025-03-04,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3017,115,172.57,7,778.67
2025-03-04,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3002,66,90.19,0,0.00
2025-03-05,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,10567,182,324.27,10,969.14
2025-03-05,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4649,50,139.34,3,384.31
2025-03-05,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7934,131,214.74,6,1006.53
2025-03-05,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1408,47,79.56,0,0.00
2025-03-06,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,9954,269,332.57,10,1052.16
2025-03-06,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2755,60,140.00,2,308.66
2025-03-06,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,6928,198,222.45,5,950.86
2025-03-06,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1364,13,74.97,0,0.00
2025-03-07,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5261,171,326.90,11,1126.11
2025-03-07,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3674,37,154.38,3,403.99
2025-03-07,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3463,136,206.30,8,1109.39
2025-03-07,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,3020,67,84.96,0,0.00
2025-03-08,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,3498,115,231.38,5,700.35
2025-03-08,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2843,58,121.50,1,263.05
2025-03-08,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,2691,57,155.93,8,764.56
2025-03-08,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2326,77,61.70,0,0.00
2025-03-09,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7777,203,207.04,4,619.00
2025-03-09,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,3990,69,112.55,2,270.70
2025-03-09,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,2321,38,129.91,6,697.47
2025-03-09,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2523,66,69.24,0,0.00
2025-03-10,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,9578,275,249.23,5,651.69
2025-03-10,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,1912,65,121.12,2,345.97
2025-03-10,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3899,81,187.65,6,804.85
2025-03-10,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1531,43,70.79,0,0.00
2025-03-11,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,5632,131,293.02,8,915.89
2025-03-11,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4425,114,132.28,3,355.91
2025-03-11,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,5143,154,193.24,7,962.95
2025-03-11,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1484,15,73.62,0,0.00
2025-03-12,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,6375,132,311.79,8,971.32
2025-03-12,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,5535,107,141.66,2,349.53
2025-03-12,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,4038,104,166.91,7,752.42
2025-03-12,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2544,67,81.63,0,0.00
2025-03-13,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,5875,226,328.76,9,1048.54
2025-03-13,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2356,80,149.88,2,340.24
2025-03-13,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,3468,45,173.91,5,790.57
2025-03-13,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2193,50,68.35,0,0.00
2025-03-14,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,9524,333,285.83,8,938.75
2025-03-14,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5697,142,161.16,2,374.06
2025-03-14,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5694,142,220.27,7,1126.97
2025-03-14,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2762,83,70.91,0,0.00
2025-03-15,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,3922,117,219.92,5,662.64
2025-03-15,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2468,68,110.34,1,279.45
2025-03-15,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6583,101,169.04,5,796.39
2025-03-15,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2647,50,70.10,0,0.00
2025-03-16,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,5391,149,217.33,3,589.83
2025-03-16,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2548,67,110.17,2,307.21
2025-03-16,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,4201,137,150.23,4,735.54
2025-03-16,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1252,15,65.99,0,0.00
2025-03-17,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,11489,348,329.15,6,1084.51
2025-03-17,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2951,93,149.04,2,414.93
2025-03-17,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,4487,86,186.75,7,797.70
2025-03-17,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,3143,39,89.71,0,0.00
2025-03-18,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,4329,110,270.51,4,839.45
2025-03-18,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5960,212,159.42,2,449.06
2025-03-18,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5356,126,187.87,6,952.85
2025-03-18,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2472,63,68.20,0,0.00
2025-03-19,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,5822,187,288.81,6,798.60
2025-03-19,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5358,185,154.21,2,366.81
2025-03-19,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6651,180,184.26,5,832.02
2025-03-19,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2903,56,84.07,0,0.00
2025-03-20,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,12358,341,311.16,10,980.32
2025-03-20,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3117,124,126.27,1,268.89
2025-03-20,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3370,34,209.24,9,1033.64
2025-03-20,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,3335,95,88.73,0,0.00
2025-03-21,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,4016,153,248.28,9,849.77
2025-03-21,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,2074,80,131.30,2,301.10
2025-03-21,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,7632,173,199.25,10,1066.60
2025-03-21,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1767,39,80.42,0,0.00
2025-03-22,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,8551,309,239.70,3,625.07
2025-03-22,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3966,66,117.73,2,262.69
2025-03-22,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,6188,132,168.03,5,829.06
2025-03-22,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1551,24,65.07,0,0.00
2025-03-23,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4932,152,242.51,4,659.00
2025-03-23,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4579,155,119.81,1,313.80
2025-03-23,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,2864,89,140.63,6,732.63
2025-03-23,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1375,52,64.39,0,0.00
2025-03-24,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,6706,227,285.52,8,889.30
