date,campaign_name,campaign_type,ad_group,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2024-12-17,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,346,21,33.01,0,44.25
2024-12-17,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3614,243,266.99,4,814.34
2024-12-18,Brand_Search_UK,search,Brand_Search_UK_AG1,1320,45,136.60,5,649.36
2024-12-18,Brand_Search_EU,search,Brand_Search_EU_AG1,545,42,58.37,1,198.75
2024-12-18,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1341,33,123.04,2,424.66
2024-12-18,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1262,78,95.21,3,334.38
2024-12-18,Shopping_All_EU,shopping,Shopping_All_EU_AG1,961,74,63.12,1,196.49
2024-12-18,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,518,11,37.35,0,43.15
2024-12-18,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1861,146,216.91,4,814.79
2024-12-19,Brand_Search_UK,search,Brand_Search_UK_AG1,3211,158,163.66,8,792.66
2024-12-19,Brand_Search_EU,search,Brand_Search_EU_AG1,531,32,54.78,1,191.51
2024-12-19,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2213,168,135.88,3,529.75
2024-12-19,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1925,97,98.58,2,358.97
2024-12-19,Shopping_All_EU,shopping,Shopping_All_EU_AG1,801,39,61.88,1,197.86
2024-12-19,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,529,35,33.42,0,34.34
2024-12-19,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1980,84,208.96,4,683.13
2024-12-20,Brand_Search_UK,search,Brand_Search_UK_AG1,2440,76,131.64,5,747.10
2024-12-20,Brand_Search_EU,search,Brand_Search_EU_AG1,1036,50,53.27,2,230.81
2024-12-20,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2507,105,131.33,3,488.93
2024-12-20,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,798,59,91.04,2,351.25
2024-12-20,Shopping_All_EU,shopping,Shopping_All_EU_AG1,555,12,63.34,1,161.63
2024-12-20,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,585,18,33.86,0,39.30
2024-12-20,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2794,141,250.87,6,885.19
2024-12-21,Brand_Search_UK,search,Brand_Search_UK_AG1,1327,27,101.78,3,547.00
2024-12-21,Brand_Search_EU,search,Brand_Search_EU_AG1,423,24,42.86,1,149.41
2024-12-21,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2055,131,103.91,2,338.98
2024-12-21,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,948,38,76.05,1,311.19
2024-12-21,Shopping_All_EU,shopping,Shopping_All_EU_AG1,541,12,49.98,1,136.08
2024-12-21,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,555,21,31.01,0,41.51
2024-12-21,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1778,46,194.32,4,760.27
2024-12-22,Brand_Search_UK,search,Brand_Search_UK_AG1,2067,69,126.17,4,591.27
2024-12-22,Brand_Search_EU,search,Brand_Search_EU_AG1,430,15,44.79,0,159.14
2024-12-22,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,846,20,87.41,2,283.64
2024-12-22,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,589,39,61.73,1,209.00
2024-12-22,Shopping_All_EU,shopping,Shopping_All_EU_AG1,899,66,54.67,1,175.80
2024-12-22,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,551,38,31.22,0,35.22
2024-12-22,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3933,79,198.82,3,608.76
2024-12-23,Brand_Search_UK,search,Brand_Search_UK_AG1,1443,74,133.19,3,627.85
2024-12-23,Brand_Search_EU,search,Brand_Search_EU_AG1,751,18,57.86,1,198.12
2024-12-23,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1189,53,126.06,3,500.88
2024-12-23,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,968,49,91.66,2,386.26
2024-12-23,Shopping_All_EU,shopping,Shopping_All_EU_AG1,728,44,57.55,1,162.02
2024-12-23,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,638,46,35.41,0,45.23
2024-12-23,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4580,162,255.53,4,796.48
2024-12-24,Brand_Search_UK,search,Brand_Search_UK_AG1,2021,86,127.49,4,607.82
2024-12-24,Brand_Search_EU,search,Brand_Search_EU_AG1,767,27,50.43,1,222.46
2024-12-24,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2213,46,117.47,2,449.03
2024-12-24,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1766,69,96.01,3,414.18
2024-12-24,Shopping_All_EU,shopping,Shopping_All_EU_AG1,556,26,59.80,0,166.69
2024-12-24,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,773,56,39.95,0,41.62
2024-12-24,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4002,240,256.54,9,933.53
2024-12-25,Brand_Search_UK,search,Brand_Search_UK_AG1,1207,71,143.49,3,636.26
2024-12-25,Brand_Search_EU,search,Brand_Search_EU_AG1,622,14,49.56,1,213.02
2024-12-25,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1385,66,133.28,3,410.87
2024-12-25,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1247,69,84.57,1,295.56
2024-12-25,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1088,31,64.23,1,207.89
2024-12-25,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,642,28,34.22,0,43.98
2024-12-25,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3667,160,230.74,4,695.91
2024-12-26,Brand_Search_UK,search,Brand_Search_UK_AG1,2341,129,137.62,5,623.48
2024-12-26,Brand_Search_EU,search,Brand_Search_EU_AG1,818,56,45.64,1,196.82
2024-12-26,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2544,177,137.66,4,552.95
2024-12-26,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1178,78,87.02,1,311.60
2024-12-26,Shopping_All_EU,shopping,Shopping_All_EU_AG1,996,30,60.10,1,174.00
2024-12-26,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,447,10,33.78,0,41.55
2024-12-26,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3746,201,219.90,5,875.25
2024-12-27,Brand_Search_UK,search,Brand_Search_UK_AG1,2583,78,167.33,4,797.25
2024-12-27,Brand_Search_EU,search,Brand_Search_EU_AG1,598,40,45.68,1,209.39
2024-12-27,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1285,101,118.73,2,359.35
2024-12-27,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1185,59,100.19,2,413.83
2024-12-27,Shopping_All_EU,shopping,Shopping_All_EU_AG1,848,55,65.26,1,216.02
2024-12-27,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,630,25,33.39,0,41.62
2024-12-27,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4758,156,252.97,8,868.80
2024-12-28,Brand_Search_UK,search,Brand_Search_UK_AG1,2321,105,117.02,3,559.54
2024-12-28,Brand_Search_EU,search,Brand_Search_EU_AG1,427,32,36.29,0,144.00
2024-12-28,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2124,128,107.23,2,383.79
2024-12-28,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1180,58,65.53,2,266.75
2024-12-28,Shopping_All_EU,shopping,Shopping_All_EU_AG1,831,19,42.95,1,135.59
2024-12-28,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,380,14,27.69,0,28.42
2024-12-28,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3037,162,188.95,4,674.48
2024-12-29,Brand_Search_UK,search,Brand_Search_UK_AG1,1428,112,100.26,2,435.70
2024-12-29,Brand_Search_EU,search,Brand_Search_EU_AG1,355,26,36.60,1,147.52
2024-12-29,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1599,109,104.34,2,350.84
2024-12-29,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,696,48,69.25,1,278.96
2024-12-29,Shopping_All_EU,shopping,Shopping_All_EU_AG1,606,45,47.08,0,125.53
2024-12-29,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,423,31,26.00,0,31.22
2024-12-29,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3762,156,191.90,3,676.79
2024-12-30,Brand_Search_UK,search,Brand_Search_UK_AG1,2079,94,148.76,6,778.81
2024-12-30,Brand_Search_EU,search,Brand_Search_EU_AG1,987,48,57.06,1,245.94
2024-12-30,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,935,40,110.03,2,340.06
2024-12-30,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1008,51,89.25,2,344.20
2024-12-30,Shopping_All_EU,shopping,Shopping_All_EU_AG1,758,56,64.97,1,223.04
2024-12-30,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,405,14,36.52,0,46.01
2024-12-30,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3618,252,240.87,8,960.95
2024-12-31,Brand_Search_UK,search,Brand_Search_UK_AG1,1431,30,128.72,6,727.15
2024-12-31,Brand_Search_EU,search,Brand_Search_EU_AG1,449,18,47.20,1,165.15
2024-12-31,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1629,88,126.43,2,382.90
2024-12-31,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1070,43,99.26,3,396.40
2024-12-31,Shopping_All_EU,shopping,Shopping_All_EU_AG1,583,43,59.52,1,153.38
2024-12-31,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,678,38,37.68,0,44.30
2024-12-31,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3432,207,258.06,5,886.10
2025-01-01,Brand_Search_UK,search,Brand_Search_UK_AG1,2328,61,135.89,3,614.60
2025-01-01,Brand_Search_EU,search,Brand_Search_EU_AG1,704,20,49.77,1,217.96
2025-01-01,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1840,133,136.61,3,533.37
2025-01-01,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1319,99,98.07,2,405.85
2025-01-01,Shopping_All_EU,shopping,Shopping_All_EU_AG1,632,13,53.48,1,170.19
2025-01-01,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,453,13,31.57,0,37.87
2025-01-01,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2376,148,199.46,5,733.58
2025-01-02,Brand_Search_UK,search,Brand_Search_UK_AG1,2472,86,162.57,5,726.77
2025-01-02,Brand_Search_EU,search,Brand_Search_EU_AG1,784,30,52.63,1,240.28
2025-01-02,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1487,99,133.61,4,516.30
2025-01-02,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1678,73,98.40,2,418.48
2025-01-02,Shopping_All_EU,shopping,Shopping_All_EU_AG1,841,66,55.20,1,151.23
2025-01-02,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,725,41,38.54,0,42.61
2025-01-02,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3818,240,220.00,5,696.19
2025-01-03,Brand_Search_UK,search,Brand_Search_UK_AG1,1819,41,138.84,7,669.01
2025-01-03,Brand_Search_EU,search,Brand_Search_EU_AG1,711,24,52.83,1,202.49
2025-01-03,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1160,75,132.17,4,525.92
2025-01-03,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1432,53,87.47,2,314.30
2025-01-03,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1132,51,66.46,1,172.40
2025-01-03,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,504,16,39.61,0,49.38
2025-01-03,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2517,85,212.30,7,764.56
2025-01-04,Brand_Search_UK,search,Brand_Search_UK_AG1,1795,81,102.28,3,505.29
2025-01-04,Brand_Search_EU,search,Brand_Search_EU_AG1,422,17,37.76,0,159.23
2025-01-04,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1012,32,106.86,2,390.24
2025-01-04,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1301,89,73.51,1,274.84
2025-01-04,Shopping_All_EU,shopping,Shopping_All_EU_AG1,657,37,45.04,0,129.01
2025-01-04,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,431,24,24.68,0,31.32
2025-01-04,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1613,118,177.90,3,609.19
2025-01-05,Brand_Search_UK,search,Brand_Search_UK_AG1,2499,78,125.41,3,575.15
2025-01-05,Brand_Search_EU,search,Brand_Search_EU_AG1,536,22,36.29,1,162.69
2025-01-05,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,652,51,80.80,1,255.11
2025-01-05,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1257,60,70.30,1,281.10
2025-01-05,Shopping_All_EU,shopping,Shopping_All_EU_AG1,430,19,44.03,1,119.98
2025-01-05,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,237,16,27.23,0,32.86
2025-01-05,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2070,89,186.64,5,668.66
2025-01-06,Brand_Search_UK,search,Brand_Search_UK_AG1,1428,96,121.40,4,623.11
2025-01-06,Brand_Search_EU,search,Brand_Search_EU_AG1,470,36,43.02,1,186.90
2025-01-06,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2309,146,118.81,2,406.69
2025-01-06,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1018,76,98.16,2,397.52
2025-01-06,Shopping_All_EU,shopping,Shopping_All_EU_AG1,783,62,54.88,1,170.16
2025-01-06,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,701,14,39.92,0,51.18
2025-01-06,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1843,122,207.88,5,631.75
2025-01-07,Brand_Search_UK,search,Brand_Search_UK_AG1,1508,52,127.33,3,601.40
2025-01-07,Brand_Search_EU,search,Brand_Search_EU_AG1,676,34,50.41,1,226.98
2025-01-07,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1520,97,126.93,4,501.58
2025-01-07,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,857,19,93.74,1,340.18
2025-01-07,Shopping_All_EU,shopping,Shopping_All_EU_AG1,801,23,67.51,1,172.30
2025-01-07,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,295,10,32.72,0,44.78
2025-01-07,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2628,142,215.91,5,868.26
2025-01-08,Brand_Search_UK,search,Brand_Search_UK_AG1,1654,55,157.33,4,724.25
2025-01-08,Brand_Search_EU,search,Brand_Search_EU_AG1,802,38,46.91,1,190.52
2025-01-08,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2233,130,127.40,4,472.13
2025-01-08,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1151,71,74.73,3,322.95
2025-01-08,Shopping_All_EU,shopping,Shopping_All_EU_AG1,828,54,59.57,0,155.39
2025-01-08,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,486,23,31.05,0,37.62
2025-01-08,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2754,78,250.04,5,943.65
2025-01-09,Brand_Search_UK,search,Brand_Search_UK_AG1,1317,90,155.05,5,807.46
2025-01-09,Brand_Search_EU,search,Brand_Search_EU_AG1,783,62,44.19,1,171.21
2025-01-09,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2065,69,128.11,4,484.87
2025-01-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,893,70,92.32,2,339.35
2025-01-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1142,44,62.08,1,160.24
2025-01-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,325,18,30.00,0,41.31
2025-01-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3893,239,237.79,5,746.04
2025-01-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1344,61,130.13,3,654.00
2025-01-10,Brand_Search_EU,search,Brand_Search_EU_AG1,537,39,51.62,1,182.50
2025-01-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2660,60,137.90,3,439.64
2025-01-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1298,42,87.15,1,290.01
2025-01-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1075,28,63.60,1,208.59
2025-01-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,633,34,38.80,0,48.92
2025-01-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2406,125,235.50,4,748.63
2025-01-11,Brand_Search_UK,search,Brand_Search_UK_AG1,1781,48,124.40,4,619.24
2025-01-11,Brand_Search_EU,search,Brand_Search_EU_AG1,305,6,38.07,1,171.61
2025-01-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,903,57,102.86,2,413.44
2025-01-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,750,48,68.06,1,224.20
2025-01-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,652,21,52.10,1,159.69
2025-01-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,241,5,27.68,0,33.86
2025-01-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2048,47,174.63,4,617.02
2025-01-12,Brand_Search_UK,search,Brand_Search_UK_AG1,1054,23,114.67,4,530.09
2025-01-12,Brand_Search_EU,search,Brand_Search_EU_AG1,398,30,34.96,0,152.65
2025-01-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,702,56,84.87,2,333.63
2025-01-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1275,25,75.35,1,267.80
2025-01-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,574,30,44.24,1,144.54
2025-01-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,238,8,25.08,0,30.74
2025-01-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2512,163,161.26,3,535.21
2025-01-13,Brand_Search_UK,search,Brand_Search_UK_AG1,1228,79,127.37,5,657.84
2025-01-13,Brand_Search_EU,search,Brand_Search_EU_AG1,552,40,48.39,1,171.52
2025-01-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2573,171,136.82,4,448.40
2025-01-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1576,66,95.00,3,373.61
2025-01-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,500,32,54.88,1,189.16
2025-01-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,551,20,35.57,0,46.65
2025-01-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3843,262,236.49,6,850.84
2025-01-14,Brand_Search_UK,search,Brand_Search_UK_AG1,2702,70,137.79,4,782.64
2025-01-14,Brand_Search_EU,search,Brand_Search_EU_AG1,646,24,47.86,1,205.57
2025-01-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1592,98,105.45,2,378.41
2025-01-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1832,63,95.78,2,345.66
2025-01-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,478,35,59.74,1,181.92
2025-01-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,479,11,35.26,0,45.84
2025-01-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4820,274,246.16,5,801.55
2025-01-15,Brand_Search_UK,search,Brand_Search_UK_AG1,2585,105,133.26,6,693.84
2025-01-15,Brand_Search_EU,search,Brand_Search_EU_AG1,961,73,57.37,2,232.88
2025-01-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1380,27,103.17,3,385.65
2025-01-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1016,23,85.44,2,341.59
2025-01-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,677,49,68.76,1,178.50
2025-01-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,368,26,35.32,0,41.24
2025-01-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3414,104,220.36,5,664.66
2025-01-16,Brand_Search_UK,search,Brand_Search_UK_AG1,2895,164,160.66,5,717.23
2025-01-16,Brand_Search_EU,search,Brand_Search_EU_AG1,928,29,51.46,1,220.81
2025-01-16,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1884,65,108.02,2,387.78
2025-01-16,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1601,55,80.86,2,278.47
2025-01-16,Shopping_All_EU,shopping,Shopping_All_EU_AG1,668,33,60.37,1,159.36
2025-01-16,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,308,13,33.93,0,36.64
2025-01-16,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4073,212,236.64,5,917.65
2025-01-17,Brand_Search_UK,search,Brand_Search_UK_AG1,2290,70,135.72,4,679.03
2025-01-17,Brand_Search_EU,search,Brand_Search_EU_AG1,579,44,46.34,1,193.74
2025-01-17,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2156,163,120.94,3,471.29
2025-01-17,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,814,38,93.27,3,392.23
2025-01-17,Shopping_All_EU,shopping,Shopping_All_EU_AG1,608,37,61.91,1,188.32
2025-01-17,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,700,50,36.98,0,38.64
2025-01-17,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1739,92,211.50,7,818.34
2025-01-18,Brand_Search_UK,search,Brand_Search_UK_AG1,1683,71,95.66,5,505.22
2025-01-18,Brand_Search_EU,search,Brand_Search_EU_AG1,713,20,38.69,1,175.03
2025-01-18,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1770,54,98.06,2,293.36
2025-01-18,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,704,19,63.15,1,275.96
2025-01-18,Shopping_All_EU,shopping,Shopping_All_EU_AG1,976,52,52.21,1,165.63
2025-01-18,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,481,18,24.10,0,31.12
2025-01-18,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1793,62,160.62,5,627.58
2025-01-19,Brand_Search_UK,search,Brand_Search_UK_AG1,1403,49,102.28,3,586.08
2025-01-19,Brand_Search_EU,search,Brand_Search_EU_AG1,343,26,36.05,0,144.86
2025-01-19,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1527,86,98.67,2,392.40
2025-01-19,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1079,29,60.93,1,203.85
2025-01-19,Shopping_All_EU,shopping,Shopping_All_EU_AG1,527,31,53.32,1,164.96
2025-01-19,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,213,7,25.74,0,31.30
2025-01-19,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1945,99,189.89,5,656.75
2025-01-20,Brand_Search_UK,search,Brand_Search_UK_AG1,1599,91,145.85,6,701.94
2025-01-20,Brand_Search_EU,search,Brand_Search_EU_AG1,836,55,47.74,1,215.99
2025-01-20,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1349,95,112.24,2,388.25
2025-01-20,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1450,47,84.68,1,290.75
2025-01-20,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1003,78,60.33,1,168.93
2025-01-20,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,283,19,30.97,0,35.45
2025-01-20,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4239,232,218.67,7,683.84
2025-01-21,Brand_Search_UK,search,Brand_Search_UK_AG1,2427,62,162.72,5,762.52
2025-01-21,Brand_Search_EU,search,Brand_Search_EU_AG1,565,37,52.89,1,226.04
2025-01-21,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2074,60,109.60,2,353.60
2025-01-21,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1606,124,91.66,2,328.50
2025-01-21,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1030,22,55.46,1,158.29
2025-01-21,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,380,13,36.51,0,42.34
2025-01-21,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2172,134,237.25,5,766.83
2025-01-22,Brand_Search_UK,search,Brand_Search_UK_AG1,2428,128,142.36,4,711.57
2025-01-22,Brand_Search_EU,search,Brand_Search_EU_AG1,748,50,56.77,1,228.76
2025-01-22,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2383,131,130.67,2,391.05
2025-01-22,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,896,55,83.58,3,349.35
2025-01-22,Shopping_All_EU,shopping,Shopping_All_EU_AG1,910,64,57.64,1,189.03
2025-01-22,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,565,23,35.28,0,47.16
2025-01-22,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3755,147,241.80,7,730.64
2025-01-23,Brand_Search_UK,search,Brand_Search_UK_AG1,1391,110,139.98,5,756.40
2025-01-23,Brand_Search_EU,search,Brand_Search_EU_AG1,447,33,44.86,1,165.42
2025-01-23,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1541,122,123.02,3,400.00
2025-01-23,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,979,74,91.58,2,363.09
2025-01-23,Shopping_All_EU,shopping,Shopping_All_EU_AG1,837,49,63.18,1,205.96
2025-01-23,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,602,39,39.52,0,53.59
2025-01-23,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2595,58,244.60,7,953.14
2025-01-24,Brand_Search_UK,search,Brand_Search_UK_AG1,2382,67,149.73,6,660.61
2025-01-24,Brand_Search_EU,search,Brand_Search_EU_AG1,941,39,48.80,1,214.93
2025-01-24,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,982,76,122.26,3,433.51
2025-01-24,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1687,47,97.80,3,322.90
2025-01-24,Shopping_All_EU,shopping,Shopping_All_EU_AG1,898,40,67.17,1,176.08
2025-01-24,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,569,26,30.28,0,39.74
2025-01-24,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2982,204,260.56,10,1039.32
2025-01-25,Brand_Search_UK,search,Brand_Search_UK_AG1,1125,44,112.83,3,571.93
