movement_id,variant_id,date,type,quantity_delta,running_balance,reference_id
mv_0005944,var_000098,2024-08-18T15:40:27,sale,-1,62,ord_003781
mv_0005945,var_000178,2024-08-18T15:40:27,sale,-1,150,ord_003781
mv_0005946,var_000185,2024-08-18T16:51:19,sale,-1,177,ord_003789
mv_0005947,var_000042,2024-08-18T16:57:40,sale,-1,110,ord_003797
mv_0005948,var_000017,2024-08-18T16:57:40,sale,-1,94,ord_003797
mv_0005949,var_000016,2024-08-18T16:57:40,sale,-1,59,ord_003797
mv_0005950,var_000143,2024-08-18T17:23:38,sale,-1,150,ord_003782
mv_0005951,var_000192,2024-08-18T18:05:41,sale,-1,72,ord_003809
mv_0005952,var_000177,2024-08-18T18:47:32,sale,-1,81,ord_003815
mv_0005953,var_000057,2024-08-18T18:47:32,sale,-1,37,ord_003815
mv_0005954,var_000182,2024-08-18T19:42:50,sale,-1,63,ord_003814
mv_0005955,var_000034,2024-08-18T20:20:53,sale,-1,123,ord_003780
mv_0005956,var_000012,2024-08-18T20:30:04,sale,-1,156,ord_003804
mv_0005957,var_000103,2024-08-18T20:41:12,sale,-1,59,ord_003810
mv_0005958,var_000014,2024-08-18T20:49:24,sale,-1,170,ord_003800
mv_0005959,var_000061,2024-08-18T20:56:42,sale,-1,200,ord_003796
mv_0005960,var_000149,2024-08-18T21:05:14,sale,-1,49,ord_003792
mv_0005961,var_000102,2024-08-18T21:07:56,sale,-1,161,ord_003805
mv_0005962,var_000015,2024-08-18T21:20:01,sale,-1,217,ord_003784
mv_0005963,var_000147,2024-08-18T21:20:01,sale,-1,99,ord_003784
mv_0005964,var_000115,2024-08-18T21:48:38,sale,-1,156,ord_003785
mv_0005965,var_000013,2024-08-18T21:57:17,sale,-1,254,ord_003791
mv_0005966,var_000193,2024-08-18T22:04:39,sale,-1,138,ord_003803
mv_0005967,var_000174,2024-08-18T22:13:51,sale,-1,112,ord_003793
mv_0005968,var_000046,2024-08-18T22:21:32,sale,-1,80,ord_003806
mv_0005969,var_000169,2024-08-18T22:43:05,sale,-1,93,ord_003788
mv_0005970,var_000171,2024-08-19T08:12:14,sale,-1,234,ord_003834
mv_0005971,var_000182,2024-08-19T08:12:14,sale,-1,62,ord_003834
mv_0005972,var_000057,2024-08-19T08:23:01,sale,-1,36,ord_003831
mv_0005973,var_000099,2024-08-19T08:23:01,sale,-1,116,ord_003831
mv_0005974,var_000191,2024-08-19T08:23:16,sale,-1,177,ord_003826
mv_0005975,var_000067,2024-08-19T08:37:39,sale,-1,208,ord_003828
mv_0005976,var_000072,2024-08-19T09:25:57,sale,-1,176,ord_003853
mv_0005977,var_000169,2024-08-19T09:28:53,sale,-1,92,ord_003833
mv_0005978,var_000012,2024-08-19T09:28:53,sale,-1,155,ord_003833
mv_0005979,var_000120,2024-08-19T09:44:16,sale,-1,124,ord_003822
mv_0005980,var_000102,2024-08-19T09:57:52,sale,-1,160,ord_003858
mv_0005981,var_000154,2024-08-19T10:22:26,sale,-1,51,ord_003818
mv_0005982,var_000114,2024-08-19T10:51:36,sale,-1,90,ord_003855
mv_0005983,var_000140,2024-08-19T11:04:05,sale,-1,112,ord_003843
mv_0005984,var_000114,2024-08-19T11:19:35,sale,-1,89,ord_003845
mv_0005985,var_000028,2024-08-19T11:19:35,sale,-1,141,ord_003845
mv_0005986,var_000192,2024-08-19T11:37:34,sale,-1,71,ord_003850
mv_0005987,var_000198,2024-08-19T11:41:39,sale,-1,94,ord_003862
mv_0005988,var_000118,2024-08-19T11:43:43,sale,-1,95,ord_003830
mv_0005989,var_000085,2024-08-19T11:48:15,sale,-1,167,ord_003859
mv_0005990,var_000196,2024-08-19T11:48:15,sale,-1,177,ord_003859
mv_0005991,var_000037,2024-08-19T12:18:34,sale,-1,72,ord_003829
mv_0005992,var_000124,2024-08-19T13:07:39,sale,-1,198,ord_003836
mv_0005993,var_000167,2024-08-19T13:13:11,sale,-1,219,ord_003816
mv_0005994,var_000048,2024-08-19T13:13:11,sale,-1,66,ord_003816
mv_0005995,var_000176,2024-08-19T13:13:11,sale,-1,130,ord_003816
mv_0005996,var_000083,2024-08-19T13:24:37,sale,-1,50,ord_003825
mv_0005997,var_000102,2024-08-19T14:10:00,sale,-1,159,ord_003856
mv_0005998,var_000159,2024-08-19T14:43:51,sale,-1,84,ord_003861
mv_0005999,var_000099,2024-08-19T15:05:38,sale,-1,115,ord_003849
mv_0006000,var_000102,2024-08-19T15:07:55,sale,-1,158,ord_003842
mv_0006001,var_000187,2024-08-19T15:34:40,sale,-1,69,ord_003844
mv_0006002,var_000046,2024-08-19T15:34:40,sale,-1,79,ord_003844
mv_0006003,var_000176,2024-08-19T16:01:52,sale,-1,129,ord_003832
mv_0006004,var_000059,2024-08-19T16:33:48,sale,-1,155,ord_003817
mv_0006005,var_000198,2024-08-19T16:50:47,sale,-1,93,ord_003839
mv_0006006,var_000063,2024-08-19T16:50:47,sale,-1,87,ord_003839
mv_0006007,var_000074,2024-08-19T17:04:11,sale,-1,91,ord_003854
mv_0006008,var_000125,2024-08-19T17:08:52,sale,-1,185,ord_003864
mv_0006009,var_000160,2024-08-19T17:18:58,sale,-1,157,ord_003851
mv_0006010,var_000104,2024-08-19T17:21:27,sale,-1,154,ord_003827
mv_0006011,var_000186,2024-08-19T18:06:27,sale,-1,190,ord_003848
mv_0006012,var_000074,2024-08-19T18:22:56,sale,-1,90,ord_003835
mv_0006013,var_000075,2024-08-19T18:22:56,sale,-1,162,ord_003835
mv_0006014,var_000122,2024-08-19T18:41:20,sale,-1,157,ord_003846
mv_0006015,var_000185,2024-08-19T18:41:20,sale,-1,176,ord_003846
mv_0006016,var_000150,2024-08-19T18:52:45,sale,-1,87,ord_003837
mv_0006017,var_000094,2024-08-19T18:52:45,sale,-1,77,ord_003837
mv_0006018,var_000212,2024-08-19T19:19:19,sale,-1,48,ord_003819
mv_0006019,var_000046,2024-08-19T19:23:41,sale,-1,78,ord_003863
mv_0006020,var_000103,2024-08-19T19:33:15,sale,-1,58,ord_003860
mv_0006021,var_000210,2024-08-19T19:46:42,sale,-1,110,ord_003840
mv_0006022,var_000073,2024-08-19T19:46:42,sale,-1,48,ord_003840
mv_0006023,var_000012,2024-08-19T20:36:41,sale,-1,154,ord_003841
mv_0006024,var_000182,2024-08-19T21:00:46,sale,-1,61,ord_003823
mv_0006025,var_000215,2024-08-19T21:34:37,sale,-1,104,ord_003824
mv_0006026,var_000206,2024-08-19T21:46:22,sale,-1,125,ord_003847
mv_0006027,var_000119,2024-08-19T21:46:22,sale,-1,112,ord_003847
mv_0006028,var_000057,2024-08-19T21:46:22,sale,-1,35,ord_003847
mv_0006029,var_000172,2024-08-19T21:53:06,sale,-1,192,ord_003838
mv_0006030,var_000052,2024-08-19T22:06:24,sale,-1,33,ord_003821
mv_0006031,var_000149,2024-08-19T22:11:10,sale,-1,48,ord_003852
mv_0006032,var_000196,2024-08-19T22:24:29,sale,-1,176,ord_003857
mv_0006033,var_000163,2024-08-19T22:31:19,sale,-1,173,ord_003820
mv_0006034,var_000091,2024-08-20T08:03:27,sale,-1,108,ord_003908
mv_0006035,var_000050,2024-08-20T08:04:33,sale,-1,25,ord_003885
mv_0006036,var_000186,2024-08-20T08:08:11,sale,-1,189,ord_003909
mv_0006037,var_000026,2024-08-20T08:19:28,sale,-1,59,ord_003887
mv_0006038,var_000140,2024-08-20T08:20:31,sale,-1,111,ord_003905
mv_0006039,var_000123,2024-08-20T08:20:31,sale,-1,232,ord_003905
mv_0006040,var_000104,2024-08-20T08:27:28,sale,-1,153,ord_003886
mv_0006041,var_000118,2024-08-20T08:32:37,sale,-1,94,ord_003871
mv_0006042,var_000161,2024-08-20T09:35:05,sale,-1,266,ord_003904
mv_0006043,var_000151,2024-08-20T09:37:42,sale,-1,144,ord_003877
mv_0006044,var_000163,2024-08-20T09:39:16,sale,-1,172,ord_003891
mv_0006045,var_000103,2024-08-20T09:39:16,sale,-1,57,ord_003891
mv_0006046,var_000021,2024-08-20T09:57:23,sale,-1,54,ord_003907
mv_0006047,var_000171,2024-08-20T10:13:07,sale,-1,233,ord_003875
mv_0006048,var_000025,2024-08-20T10:28:27,sale,-1,128,ord_003888
mv_0006049,var_000009,2024-08-20T10:53:21,sale,-1,166,ord_003903
mv_0006050,var_000192,2024-08-20T11:27:39,sale,-1,70,ord_003913
mv_0006051,var_000197,2024-08-20T11:43:59,sale,-1,53,ord_003878
mv_0006052,var_000069,2024-08-20T11:43:59,sale,-1,139,ord_003878
mv_0006053,var_000001,2024-08-20T11:54:57,sale,-1,87,ord_003900
mv_0006054,var_000091,2024-08-20T11:54:57,sale,-1,107,ord_003900
mv_0006055,var_000073,2024-08-20T11:55:43,sale,-1,47,ord_003873
mv_0006056,var_000109,2024-08-20T13:00:23,sale,-1,90,ord_003872
mv_0006057,var_000180,2024-08-20T13:04:00,sale,-1,205,ord_003867
mv_0006058,var_000020,2024-08-20T13:04:00,sale,-1,141,ord_003867
mv_0006059,var_000128,2024-08-20T13:04:00,sale,-1,221,ord_003867
mv_0006060,var_000146,2024-08-20T13:04:00,sale,-1,99,ord_003867
mv_0006061,var_000129,2024-08-20T13:10:57,sale,-1,178,ord_003883
mv_0006062,var_000172,2024-08-20T13:10:57,sale,-1,191,ord_003883
mv_0006063,var_000207,2024-08-20T13:17:18,sale,-1,47,ord_003892
mv_0006064,var_000013,2024-08-20T13:35:44,sale,-1,253,ord_003882
mv_0006065,var_000198,2024-08-20T13:35:44,sale,-1,92,ord_003882
mv_0006066,var_000048,2024-08-20T13:37:18,sale,-1,65,ord_003895
mv_0006067,var_000044,2024-08-20T13:37:18,sale,-1,14,ord_003895
mv_0006068,var_000012,2024-08-20T13:42:19,sale,-1,153,ord_003901
mv_0006069,var_000166,2024-08-20T13:42:19,sale,-1,233,ord_003901
mv_0006070,var_000057,2024-08-20T14:27:44,sale,-1,34,ord_003874
mv_0006071,var_000044,2024-08-20T14:27:44,sale,-1,13,ord_003874
mv_0006072,var_000192,2024-08-20T14:45:32,sale,-1,69,ord_003868
mv_0006073,var_000185,2024-08-20T14:59:22,sale,-1,175,ord_003880
mv_0006074,var_000183,2024-08-20T15:09:28,sale,-1,145,ord_003889
mv_0006075,var_000091,2024-08-20T16:24:57,sale,-1,106,ord_003897
mv_0006076,var_000117,2024-08-20T16:24:57,sale,-1,119,ord_003897
mv_0006077,var_000014,2024-08-20T17:46:46,sale,-1,169,ord_003866
mv_0006078,var_000105,2024-08-20T18:01:38,sale,-1,200,ord_003902
mv_0006079,var_000179,2024-08-20T18:01:38,sale,-1,228,ord_003902
mv_0006080,var_000032,2024-08-20T18:39:26,sale,-1,93,ord_003870
mv_0006081,var_000046,2024-08-20T19:02:31,sale,-1,77,ord_003881
mv_0006082,var_000026,2024-08-20T19:12:25,sale,-1,58,ord_003910
mv_0006083,var_000060,2024-08-20T19:25:19,sale,-1,203,ord_003884
mv_0006084,var_000033,2024-08-20T19:25:19,sale,-1,121,ord_003884
mv_0006085,var_000085,2024-08-20T19:44:21,sale,-1,166,ord_003896
mv_0006086,var_000042,2024-08-20T19:52:24,sale,-1,109,ord_003911
mv_0006087,var_000194,2024-08-20T20:03:17,sale,-1,239,ord_003893
mv_0006088,var_000194,2024-08-20T20:03:17,sale,-1,238,ord_003893
mv_0006089,var_000083,2024-08-20T20:28:07,sale,-1,49,ord_003865
mv_0006090,var_000070,2024-08-20T20:28:07,sale,-1,250,ord_003865
mv_0006091,var_000120,2024-08-20T20:56:42,sale,-1,123,ord_003876
mv_0006092,var_000184,2024-08-20T21:41:24,sale,-1,211,ord_003906
mv_0006093,var_000099,2024-08-20T21:43:22,sale,-1,114,ord_003869
mv_0006094,var_000046,2024-08-20T21:43:22,sale,-1,76,ord_003869
mv_0006095,var_000193,2024-08-20T21:43:22,sale,-1,137,ord_003869
mv_0006096,var_000070,2024-08-20T21:48:27,sale,-1,249,ord_003879
mv_0006097,var_000130,2024-08-20T21:48:27,sale,-1,188,ord_003879
mv_0006098,var_000164,2024-08-20T21:48:27,sale,-1,96,ord_003879
mv_0006099,var_000201,2024-08-20T21:57:27,sale,-1,114,ord_003899
mv_0006100,var_000164,2024-08-20T21:57:27,sale,-1,95,ord_003899
mv_0006101,var_000123,2024-08-20T21:57:27,sale,-1,231,ord_003899
mv_0006102,var_000177,2024-08-20T22:09:01,sale,-1,80,ord_003898
mv_0006103,var_000063,2024-08-20T22:15:02,sale,-1,86,ord_003894
mv_0006104,var_000041,2024-08-20T22:15:02,sale,-1,113,ord_003894
mv_0006105,var_000102,2024-08-20T22:15:02,sale,-1,157,ord_003894
mv_0006106,var_000202,2024-08-20T22:16:17,sale,-1,62,ord_003890
mv_0006107,var_000174,2024-08-20T22:59:23,sale,-1,111,ord_003912
mv_0006108,var_000216,2024-08-21T08:25:43,sale,-1,111,ord_003916
mv_0006109,var_000175,2024-08-21T08:25:43,sale,-1,115,ord_003916
mv_0006110,var_000134,2024-08-21T09:04:08,sale,-1,186,ord_003941
mv_0006111,var_000197,2024-08-21T09:11:21,sale,-1,52,ord_003956
mv_0006112,var_000087,2024-08-21T09:25:22,sale,-1,116,ord_003953
mv_0006113,var_000046,2024-08-21T09:25:22,sale,-1,75,ord_003953
mv_0006114,var_000179,2024-08-21T09:25:22,sale,-1,227,ord_003953
mv_0006115,var_000022,2024-08-21T09:40:24,sale,-1,101,ord_003938
mv_0006116,var_000095,2024-08-21T09:47:19,sale,-1,141,ord_003920
mv_0006117,var_000163,2024-08-21T09:47:19,sale,-1,171,ord_003920
mv_0006118,var_000098,2024-08-21T09:53:10,sale,-1,61,ord_003949
mv_0006119,var_000103,2024-08-21T09:55:03,sale,-1,56,ord_003927
mv_0006120,var_000002,2024-08-21T10:14:15,sale,-1,156,ord_003929
mv_0006121,var_000193,2024-08-21T10:44:49,sale,-1,136,ord_003958
mv_0006122,var_000004,2024-08-21T11:10:29,sale,-1,212,ord_003919
mv_0006123,var_000149,2024-08-21T11:11:13,sale,-1,47,ord_003954
mv_0006124,var_000188,2024-08-21T11:23:48,sale,-1,117,ord_003922
mv_0006125,var_000196,2024-08-21T12:02:56,sale,-1,175,ord_003918
mv_0006126,var_000205,2024-08-21T12:07:30,sale,-1,111,ord_003943
mv_0006127,var_000057,2024-08-21T12:07:30,sale,-1,33,ord_003943
mv_0006128,var_000117,2024-08-21T12:13:41,sale,-1,118,ord_003931
mv_0006129,var_000102,2024-08-21T12:13:41,sale,-1,156,ord_003931
mv_0006130,var_000191,2024-08-21T12:16:15,sale,-1,176,ord_003936
mv_0006131,var_000192,2024-08-21T12:45:36,sale,-1,68,ord_003947
mv_0006132,var_000023,2024-08-21T13:20:14,sale,-1,162,ord_003921
mv_0006133,var_000042,2024-08-21T13:22:43,sale,-1,108,ord_003948
mv_0006134,var_000092,2024-08-21T13:22:43,sale,-1,112,ord_003948
mv_0006135,var_000042,2024-08-21T14:04:34,sale,-1,107,ord_003951
mv_0006136,var_000006,2024-08-21T14:28:26,sale,-1,74,ord_003935
mv_0006137,var_000136,2024-08-21T15:01:08,sale,-1,49,ord_003955
mv_0006138,var_000012,2024-08-21T15:13:49,sale,-1,152,ord_003957
mv_0006139,var_000150,2024-08-21T15:16:11,sale,-1,86,ord_003932
mv_0006140,var_000010,2024-08-21T15:36:16,sale,-1,211,ord_003950
mv_0006141,var_000100,2024-08-21T15:36:16,sale,-1,207,ord_003950
mv_0006142,var_000048,2024-08-21T15:49:58,sale,-1,64,ord_003952
mv_0006143,var_000168,2024-08-21T15:49:58,sale,-1,167,ord_003952
mv_0006144,var_000002,2024-08-21T16:49:20,sale,-1,155,ord_003934
mv_0006145,var_000185,2024-08-21T16:51:47,sale,-1,174,ord_003942
mv_0006146,var_000118,2024-08-21T17:10:54,sale,-1,93,ord_003946
mv_0006147,var_000056,2024-08-21T17:16:55,sale,-1,30,ord_003939
mv_0006148,var_000061,2024-08-21T17:30:29,sale,-1,199,ord_003940
mv_0006149,var_000195,2024-08-21T18:05:31,sale,-1,197,ord_003945
mv_0006150,var_000181,2024-08-21T18:15:14,sale,-1,178,ord_003930
mv_0006151,var_000185,2024-08-21T18:46:01,sale,-1,173,ord_003915
mv_0006152,var_000041,2024-08-21T19:36:31,sale,-1,112,ord_003928
mv_0006153,var_000016,2024-08-21T19:36:31,sale,-1,58,ord_003928
mv_0006154,var_000038,2024-08-21T20:18:36,sale,-1,131,ord_003914
mv_0006155,var_000001,2024-08-21T20:30:25,sale,-1,86,ord_003937
mv_0006156,var_000145,2024-08-21T20:55:17,sale,-1,109,ord_003933
mv_0006157,var_000124,2024-08-21T20:55:17,sale,-1,197,ord_003933
mv_0006158,var_000064,2024-08-21T21:31:41,sale,-1,129,ord_003924
mv_0006159,var_000129,2024-08-21T21:50:59,sale,-1,177,ord_003944
mv_0006160,var_000073,2024-08-21T22:06:38,sale,-1,46,ord_003923
mv_0006161,var_000181,2024-08-21T22:09:17,sale,-1,177,ord_003917
mv_0006162,var_000150,2024-08-21T22:49:54,sale,-1,85,ord_003925
mv_0006163,var_000043,2024-08-21T22:55:38,sale,-1,107,ord_003926
mv_0006164,var_000208,2024-08-21T22:55:38,sale,-1,90,ord_003926
mv_0006165,var_000166,2024-08-22T08:26:15,sale,-1,232,ord_003993
mv_0006166,var_000178,2024-08-22T08:29:58,sale,-1,149,ord_003991
mv_0006167,var_000111,2024-08-22T08:48:30,sale,-1,115,ord_003966
mv_0006168,var_000154,2024-08-22T08:48:30,sale,-1,50,ord_003966
mv_0006169,var_000074,2024-08-22T08:48:30,sale,-1,89,ord_003966
mv_0006170,var_000195,2024-08-22T09:06:13,sale,-1,196,ord_003983
mv_0006171,var_000072,2024-08-22T09:34:51,sale,-1,175,ord_003962
mv_0006172,var_000155,2024-08-22T09:36:07,sale,-1,82,ord_003992
mv_0006173,var_000206,2024-08-22T09:36:07,sale,-1,124,ord_003992
mv_0006174,var_000183,2024-08-22T09:46:47,sale,-1,144,ord_004004
mv_0006175,var_000174,2024-08-22T09:48:34,sale,-1,110,ord_003960
mv_0006176,var_000118,2024-08-22T09:48:34,sale,-1,92,ord_003960
mv_0006177,var_000100,2024-08-22T10:06:19,sale,-1,206,ord_003964
mv_0006178,var_000105,2024-08-22T10:06:19,sale,-1,199,ord_003964
mv_0006179,var_000204,2024-08-22T10:11:43,sale,-1,139,ord_004003
mv_0006180,var_000002,2024-08-22T10:54:20,sale,-1,154,ord_003967
mv_0006181,var_000130,2024-08-22T11:01:54,sale,-1,187,ord_003972
mv_0006182,var_000148,2024-08-22T11:18:49,sale,-1,112,ord_003961
mv_0006183,var_000174,2024-08-22T11:51:02,sale,-1,109,ord_003980
mv_0006184,var_000123,2024-08-22T11:53:46,sale,-1,230,ord_004000
mv_0006185,var_000104,2024-08-22T11:53:46,sale,-1,152,ord_004000
mv_0006186,var_000067,2024-08-22T11:53:46,sale,-1,207,ord_004000
mv_0006187,var_000192,2024-08-22T12:22:12,sale,-1,67,ord_003976
mv_0006188,var_000124,2024-08-22T12:30:59,sale,-1,196,ord_004007
mv_0006189,var_000098,2024-08-22T12:32:48,sale,-1,60,ord_003995
mv_0006190,var_000192,2024-08-22T12:35:36,sale,-1,66,ord_003996
mv_0006191,var_000035,2024-08-22T12:51:37,sale,-1,121,ord_003984
mv_0006192,var_000171,2024-08-22T13:35:30,sale,-1,232,ord_003994
mv_0006193,var_000062,2024-08-22T14:18:16,sale,-1,188,ord_003987
mv_0006194,var_000004,2024-08-22T15:17:20,sale,-1,211,ord_003975
mv_0006195,var_000041,2024-08-22T16:33:34,sale,-1,111,ord_003988
mv_0006196,var_000205,2024-08-22T16:41:16,sale,-1,110,ord_004005
mv_0006197,var_000181,2024-08-22T16:41:21,sale,-1,176,ord_003969
mv_0006198,var_000034,2024-08-22T17:26:46,sale,-1,122,ord_004002
mv_0006199,var_000123,2024-08-22T17:26:46,sale,-1,229,ord_004002
mv_0006200,var_000067,2024-08-22T17:38:10,sale,-1,206,ord_004008
mv_0006201,var_000204,2024-08-22T18:10:56,sale,-1,138,ord_003997
mv_0006202,var_000176,2024-08-22T18:11:04,sale,-1,128,ord_003990
mv_0006203,var_000121,2024-08-22T18:11:54,sale,-1,82,ord_003989
mv_0006204,var_000180,2024-08-22T18:28:02,sale,-1,204,ord_003959
mv_0006205,var_000166,2024-08-22T18:47:19,sale,-1,231,ord_003973
mv_0006206,var_000021,2024-08-22T19:12:51,sale,-1,53,ord_004006
mv_0006207,var_000069,2024-08-22T19:12:51,sale,-1,138,ord_004006
mv_0006208,var_000063,2024-08-22T19:46:13,sale,-1,85,ord_003965
mv_0006209,var_000011,2024-08-22T19:46:13,sale,-1,94,ord_003965
mv_0006210,var_000100,2024-08-22T19:46:13,sale,-1,205,ord_003965
mv_0006211,var_000190,2024-08-22T20:06:41,sale,-1,187,ord_003978
mv_0006212,var_000164,2024-08-22T20:06:41,sale,-1,94,ord_003978
mv_0006213,var_000004,2024-08-22T20:06:41,sale,-1,210,ord_003978
mv_0006214,var_000164,2024-08-22T20:06:41,sale,-1,93,ord_003978
mv_0006215,var_000193,2024-08-22T20:31:09,sale,-1,135,ord_003985
mv_0006216,var_000064,2024-08-22T20:41:52,sale,-1,128,ord_003986
mv_0006217,var_000065,2024-08-22T20:47:39,sale,-1,266,ord_003974
mv_0006218,var_000170,2024-08-22T20:58:29,sale,-1,145,ord_003981
mv_0006219,var_000068,2024-08-22T21:05:24,sale,-1,88,ord_004001
mv_0006220,var_000033,2024-08-22T21:05:24,sale,-1,120,ord_004001
mv_0006221,var_000115,2024-08-22T21:10:11,sale,-1,155,ord_003977
mv_0006222,var_000106,2024-08-22T21:10:11,sale,-1,181,ord_003977
mv_0006223,var_000041,2024-08-22T21:10:11,sale,-1,110,ord_003977
mv_0006224,var_000034,2024-08-22T21:19:23,sale,-1,121,ord_003968
mv_0006225,var_000135,2024-08-22T21:25:53,sale,-1,225,ord_003999
mv_0006226,var_000150,2024-08-22T21:25:53,sale,-1,84,ord_003999
mv_0006227,var_000108,2024-08-22T21:25:53,sale,-1,40,ord_003999
mv_0006228,var_000011,2024-08-22T21:26:27,sale,-1,93,ord_003979
mv_0006229,var_000016,2024-08-22T21:26:27,sale,-1,57,ord_003979
mv_0006230,var_000059,2024-08-22T21:39:20,sale,-1,154,ord_003982
mv_0006231,var_000103,2024-08-22T21:44:41,sale,-1,55,ord_003970
mv_0006232,var_000119,2024-08-22T22:31:35,sale,-1,111,ord_003971
mv_0006233,var_000186,2024-08-22T22:36:15,sale,-1,188,ord_003963
mv_0006234,var_000068,2024-08-22T22:36:15,sale,-1,87,ord_003998
mv_0006235,var_000119,2024-08-23T08:36:12,sale,-1,110,ord_004057
mv_0006236,var_000087,2024-08-23T08:43:29,sale,-1,115,ord_004038
mv_0006237,var_000102,2024-08-23T09:02:40,sale,-1,155,ord_004035
mv_0006238,var_000162,2024-08-23T09:05:52,sale,-1,196,ord_004047
mv_0006239,var_000174,2024-08-23T09:05:52,sale,-1,108,ord_004047
mv_0006240,var_000208,2024-08-23T09:05:52,sale,-1,89,ord_004047
mv_0006241,var_000067,2024-08-23T09:33:08,sale,-1,205,ord_004033
mv_0006242,var_000169,2024-08-23T09:38:03,sale,-1,91,ord_004062
mv_0006243,var_000102,2024-08-23T09:38:03,sale,-1,154,ord_004062
mv_0006244,var_000039,2024-08-23T09:45:30,sale,-1,110,ord_004039
mv_0006245,var_000108,2024-08-23T09:45:30,sale,-1,39,ord_004039
mv_0006246,var_000002,2024-08-23T09:52:27,sale,-1,153,ord_004045
mv_0006247,var_000064,2024-08-23T09:52:27,sale,-1,127,ord_004045
mv_0006248,var_000202,2024-08-23T09:52:27,sale,-1,61,ord_004045
mv_0006249,var_000213,2024-08-23T09:54:59,sale,-1,88,ord_004052
mv_0006250,var_000105,2024-08-23T09:56:36,sale,-1,198,ord_004055
mv_0006251,var_000101,2024-08-23T10:09:41,sale,-1,189,ord_004016
mv_0006252,var_000005,2024-08-23T10:18:08,sale,-1,179,ord_004032
mv_0006253,var_000044,2024-08-23T10:40:33,sale,-1,12,ord_004022
mv_0006254,var_000158,2024-08-23T10:40:33,sale,-1,113,ord_004022
mv_0006255,var_000053,2024-08-23T11:26:18,sale,-1,84,ord_004025
mv_0006256,var_000179,2024-08-23T11:54:16,sale,-1,226,ord_004011
mv_0006257,var_000065,2024-08-23T11:58:42,sale,-1,265,ord_004024
mv_0006258,var_000213,2024-08-23T12:02:18,sale,-1,87,ord_004027
mv_0006259,var_000188,2024-08-23T12:13:23,sale,-1,116,ord_004058
mv_0006260,var_000198,2024-08-23T12:20:23,sale,-1,91,ord_004059
mv_0006261,var_000216,2024-08-23T12:27:16,sale,-1,110,ord_004049
mv_0006262,var_000070,2024-08-23T12:49:32,sale,-1,248,ord_004012
mv_0006263,var_000047,2024-08-23T12:49:32,sale,-1,76,ord_004012
mv_0006264,var_000103,2024-08-23T13:02:39,sale,-1,54,ord_004034
mv_0006265,var_000004,2024-08-23T13:03:32,sale,-1,209,ord_004019
mv_0006266,var_000111,2024-08-23T13:03:32,sale,-1,114,ord_004019
mv_0006267,var_000119,2024-08-23T13:19:15,sale,-1,109,ord_004041
mv_0006268,var_000151,2024-08-23T13:19:15,sale,-1,143,ord_004041
mv_0006269,var_000191,2024-08-23T13:39:24,sale,-1,175,ord_004010
mv_0006270,var_000104,2024-08-23T14:24:04,sale,-1,151,ord_004014
mv_0006271,var_000195,2024-08-23T14:27:46,sale,-1,195,ord_004036
