ticket_id,customer_id,created_at,channel,status,priority,category,subject,related_order_id,related_product_id,first_response_at,resolved_at,resolution_time_minutes,satisfaction_rating,resolved_by
tkt_00419,cust_016117,2026-01-17T19:31:53,instagram_dm,resolved,normal,returns_exchanges,Return label not working,ord_039512,prod_00001,2026-01-17T12:28:00,2026-01-17T23:47:00,1067,,human
tkt_00420,cust_003285,2026-01-28T16:24:11,email,closed,normal,sizing_fit,Sizing question about Womens Fitted Tee,ord_040074,prod_00051,2026-01-28T11:29:00,2026-01-28T20:03:00,603,,human
tkt_00421,cust_001045,2024-06-28T16:13:17,email,resolved,normal,order_status,No delivery update for Washed Logo Tee,ord_001253,prod_00016,2024-06-28T13:58:00,2024-06-28T20:07:00,607,4,human
tkt_00422,cust_016996,2025-12-19T19:06:46,email,closed,normal,returns_exchanges,Exchange for different size,ord_037572,prod_00035,2025-12-19T11:38:00,2025-12-19T23:00:00,840,3,human
tkt_00423,cust_010157,2025-03-24T11:12:56,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_018050,prod_00024,2025-03-24T10:01:00,2025-03-24T10:08:00,8,,bot
tkt_00424,cust_001860,2024-09-27T18:04:13,instagram_dm,resolved,normal,other,Question about your brand,ord_005508,prod_00009,2024-09-27T13:03:00,2024-09-27T23:40:00,820,,human
tkt_00425,cust_008328,2025-01-15T16:41:20,chat,resolved,normal,discount_code,Can I get a code?,ord_013883,prod_00015,2025-01-15T13:47:00,2025-01-15T21:31:00,691,,human
tkt_00426,cust_015147,2026-01-02T10:55:56,email,resolved,normal,discount_code,Applied wrong code,ord_038591,prod_00018,2026-01-02T10:03:00,2026-01-02T10:15:00,15,,bot
tkt_00427,cust_017311,2025-12-11T16:55:08,chat,resolved,normal,drop_restock,Restock notification,ord_036167,prod_00006,2025-12-11T10:01:00,2025-12-11T10:09:00,9,,bot
tkt_00428,cust_011840,2026-03-02T13:21:00,instagram_dm,resolved,low,discount_code,Discount code not working,ord_043301,prod_00026,2026-03-02T13:49:00,2026-03-02T21:31:00,691,5,human
tkt_00429,cust_012344,2026-05-31T20:37:06,email,resolved,high,drop_restock,Restock notification,ord_048902,prod_00002,2026-05-31T12:36:00,2026-05-31T23:49:00,1129,,human
tkt_00430,cust_020108,2026-05-16T15:51:48,email,resolved,high,returns_exchanges,Exchange for different size,ord_048267,prod_00032,2026-05-16T10:31:00,2026-05-16T22:17:00,737,4,human
tkt_00431,cust_004886,2024-11-23T20:33:13,instagram_dm,resolved,high,product_quality,Issue with Brushed Sweatpants quality,ord_008975,prod_00023,2024-11-23T10:02:00,2024-11-23T10:06:00,6,,bot
tkt_00432,cust_009669,2025-11-22T09:23:54,email,resolved,normal,returns_exchanges,Exchange for different size,ord_033211,prod_00045,2025-11-22T12:46:00,2025-11-22T23:17:00,977,2,human
tkt_00433,cust_002555,2024-08-05T14:37:55,email,resolved,normal,drop_restock,Will there be more sizes?,ord_003107,prod_00009,2024-08-05T12:17:00,2024-08-05T22:33:00,753,,human
tkt_00434,cust_011248,2026-05-24T19:36:40,email,resolved,normal,other,General enquiry,ord_048502,prod_00001,2026-05-24T10:03:00,2026-05-24T10:11:00,11,,bot
tkt_00435,cust_008862,2025-08-09T20:54:36,email,resolved,normal,returns_exchanges,Exchange for different size,ord_026362,prod_00040,2025-08-09T10:03:00,2025-08-09T10:20:00,20,,bot
tkt_00436,cust_010675,2025-09-25T10:54:57,email,resolved,normal,discount_code,Applied wrong code,ord_029349,prod_00002,2025-09-25T10:50:00,2025-09-25T23:11:00,1151,,human
tkt_00437,cust_002383,2025-09-03T14:56:38,chat,closed,normal,returns_exchanges,Return label not working,ord_027634,prod_00032,2025-09-03T10:02:00,2025-09-03T10:13:00,13,,bot
tkt_00438,cust_005621,2024-11-10T13:33:55,chat,resolved,high,order_status,Where's my order?,ord_008555,prod_00002,2024-11-10T12:06:00,2024-11-10T12:06:00,126,,human
tkt_00439,cust_017108,2025-12-10T10:50:48,email,resolved,normal,product_quality,Issue with Arch Logo Tee quality,ord_035637,prod_00009,2025-12-10T10:44:00,2025-12-10T21:53:00,713,,human
tkt_00440,cust_007443,2025-04-02T17:35:47,email,resolved,normal,discount_code,Applied wrong code,ord_018649,prod_00006,2025-04-02T10:01:00,2025-04-02T10:20:00,20,4,bot
tkt_00441,cust_004661,2024-11-20T17:13:56,email,resolved,low,order_status,Tracking not updating,ord_008631,prod_00010,2024-11-20T13:08:00,2024-11-20T22:50:00,770,,human
tkt_00442,cust_003218,2024-09-02T11:48:40,chat,resolved,high,drop_restock,Restock notification,ord_004269,prod_00007,2024-09-02T11:49:00,2024-09-02T23:50:00,1070,,human
tkt_00443,cust_000245,2025-04-07T18:23:09,instagram_dm,resolved,normal,product_quality,Print peeling,ord_019172,prod_00032,2025-04-07T10:01:00,2025-04-07T10:17:00,17,,bot
tkt_00444,cust_001813,2024-07-13T09:44:14,email,resolved,normal,sizing_fit,Sizing question about Everyday Sweatpants,ord_002153,prod_00003,2024-07-13T11:04:00,2024-07-13T13:36:00,216,,human
tkt_00445,cust_011355,2025-05-01T20:25:50,instagram_dm,resolved,low,order_status,Order hasn't arrived,ord_020804,prod_00024,2025-05-01T13:39:00,2025-05-01T14:16:00,256,,human
tkt_00446,cust_009692,2025-03-07T19:44:06,instagram_dm,resolved,normal,drop_restock,When will Canvas Trainer restock?,ord_017011,prod_00036,2025-03-07T12:11:00,2025-03-07T23:02:00,782,,human
tkt_00447,cust_002315,2024-07-26T10:27:24,email,closed,normal,sizing_fit,Sizing question about Boxy Crop Tee,ord_002748,prod_00018,2024-07-26T11:19:00,2024-07-26T23:48:00,1128,,human
tkt_00448,cust_005837,2025-08-07T08:07:39,email,resolved,normal,discount_code,Discount code not working,ord_026110,prod_00029,2025-08-07T10:04:00,2025-08-07T10:06:00,6,,bot
tkt_00449,cust_021703,2026-05-13T14:16:26,chat,resolved,normal,order_status,Where's my order?,ord_047850,prod_00003,2026-05-13T10:03:00,2026-05-13T10:22:00,22,4,bot
tkt_00450,cust_002469,2024-08-08T13:37:55,chat,resolved,normal,discount_code,Discount code not working,ord_002925,prod_00016,2024-08-08T10:04:00,2024-08-08T10:27:00,27,5,bot
tkt_00451,cust_014597,2025-12-12T15:45:01,email,resolved,low,discount_code,Applied wrong code,ord_035830,prod_00009,2025-12-12T10:04:00,2025-12-12T10:21:00,21,3,bot
tkt_00452,cust_018507,2026-03-04T20:38:46,email,resolved,normal,product_quality,Issue with Winter Logo Tee quality,ord_043064,prod_00031,2026-03-04T10:04:00,2026-03-04T10:11:00,11,,bot
tkt_00453,cust_016448,2025-11-20T19:33:50,chat,resolved,low,order_status,No delivery update for Utility Sweatpants,ord_033895,prod_00013,2025-11-20T10:03:00,2025-11-20T10:25:00,25,2,bot
tkt_00454,cust_019723,2026-04-21T13:09:04,instagram_dm,resolved,low,returns_exchanges,Return label not working,ord_046886,prod_00037,2026-04-21T10:03:00,2026-04-21T10:19:00,19,,bot
tkt_00455,cust_002130,2026-05-28T18:16:09,chat,resolved,normal,order_status,Where's my order?,ord_048689,prod_00051,2026-05-28T10:59:00,2026-05-28T23:50:00,830,,human
tkt_00456,cust_012172,2025-08-13T21:54:09,email,resolved,low,drop_restock,Restock notification,ord_026721,prod_00016,2025-08-13T12:57:00,2025-08-13T11:59:00,119,,human
tkt_00457,cust_021327,2026-04-28T18:34:53,email,resolved,high,sizing_fit,Size exchange needed,ord_046825,prod_00016,2026-04-28T10:02:00,2026-04-28T10:20:00,20,,bot
tkt_00458,cust_008353,2025-03-16T10:23:27,email,resolved,high,order_status,Order hasn't arrived,ord_017427,prod_00001,2025-03-16T12:50:00,2025-03-16T23:41:00,1361,,human
tkt_00459,cust_008824,2025-02-05T18:35:38,chat,resolved,low,product_quality,Print peeling,ord_015140,prod_00010,2025-02-05T10:04:00,2025-02-05T10:19:00,19,,bot
tkt_00460,cust_020164,2026-03-10T20:10:35,email,closed,low,product_quality,Stitching coming loose,ord_043664,prod_00006,2026-03-10T10:01:00,2026-03-10T10:11:00,11,,bot
tkt_00461,cust_001770,2025-04-21T20:17:38,chat,resolved,low,order_status,No delivery update for Linen Blend Tee,ord_019441,prod_00019,2025-04-21T10:48:00,2025-04-21T23:41:00,1061,2,human
tkt_00462,cust_015054,2025-10-08T19:04:47,email,resolved,normal,discount_code,Applied wrong code,ord_030034,prod_00032,2025-10-08T10:40:00,2025-10-08T17:52:00,472,,human
tkt_00463,cust_013303,2025-07-19T20:39:25,instagram_dm,resolved,low,other,General enquiry,ord_025441,prod_00019,2025-07-19T11:35:00,2025-07-19T23:50:00,950,,human
tkt_00464,cust_010869,2025-04-13T19:32:28,chat,resolved,normal,returns_exchanges,Want to return Garment Dyed Tee,ord_019727,prod_00032,2025-04-13T10:03:00,2025-04-13T10:21:00,21,,bot
tkt_00465,cust_001020,2025-09-23T19:25:43,chat,resolved,normal,other,Collaboration enquiry,ord_029118,prod_00026,2025-09-23T12:16:00,2025-09-23T23:23:00,983,,human
tkt_00466,cust_004984,2024-10-21T21:07:03,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_007384,prod_00012,2024-10-21T13:44:00,2024-10-21T19:17:00,557,1,human
tkt_00467,cust_007683,2025-09-20T12:23:31,email,resolved,normal,order_status,Where's my order?,ord_029308,prod_00012,2025-09-20T10:45:00,2025-09-20T19:47:00,587,,human
tkt_00468,cust_018464,2026-01-25T14:03:35,chat,resolved,normal,drop_restock,Will there be more sizes?,ord_039866,prod_00019,2026-01-25T13:09:00,2026-01-25T23:44:00,1184,,human
tkt_00469,cust_013818,2025-08-24T09:05:36,email,resolved,low,drop_restock,Restock notification,ord_027359,prod_00007,2025-08-24T10:04:00,2025-08-24T10:15:00,15,,bot
tkt_00470,cust_022026,2026-05-17T08:26:41,instagram_dm,resolved,normal,order_status,No delivery update for Puffer Jacket,ord_048698,prod_00028,2026-05-17T11:01:00,2026-05-17T11:01:00,61,,human
tkt_00471,cust_022272,2026-05-30T11:41:06,instagram_dm,resolved,normal,returns_exchanges,Want to return Pastel Tee,ord_049325,prod_00058,2026-05-30T10:02:00,2026-05-30T10:26:00,26,5,bot
tkt_00472,cust_008801,2025-04-10T10:25:05,email,resolved,normal,discount_code,Code expired before I could use it,ord_019009,prod_00033,2025-04-10T10:01:00,2025-04-10T10:05:00,5,,bot
tkt_00473,cust_009481,2025-02-26T15:32:57,email,resolved,low,order_status,Order hasn't arrived,ord_016510,prod_00016,2025-02-26T10:03:00,2025-02-26T10:10:00,10,,bot
tkt_00474,cust_015859,2026-01-20T18:08:07,instagram_dm,resolved,high,drop_restock,When will Womens Boxy Tee restock?,ord_040340,prod_00052,2026-01-20T11:29:00,2026-01-20T23:56:00,1196,,human
tkt_00475,cust_010226,2025-03-25T17:21:07,chat,resolved,normal,sizing_fit,Wool Blend Cap doesn't fit right,ord_018218,prod_00025,2025-03-25T10:04:00,2025-03-25T10:27:00,27,5,bot
tkt_00476,cust_008568,2025-01-25T14:22:49,email,resolved,normal,discount_code,Applied wrong code,ord_014391,prod_00027,2025-01-25T13:13:00,2025-01-25T22:45:00,765,3,human
tkt_00477,cust_001407,2024-09-24T09:59:15,chat,resolved,normal,discount_code,Discount code not working,ord_005894,prod_00003,2024-09-24T13:12:00,2024-09-24T20:16:00,616,5,human
tkt_00478,cust_005870,2024-11-13T09:40:20,instagram_dm,resolved,normal,other,Gift wrapping?,ord_009018,prod_00015,2024-11-13T11:38:00,2024-11-13T23:45:00,1425,4,human
tkt_00479,cust_007722,2024-12-31T17:36:38,chat,resolved,normal,drop_restock,Next drop date?,ord_012478,prod_00006,2024-12-31T11:56:00,2024-12-31T13:31:00,211,,human
tkt_00480,cust_007820,2025-07-26T08:50:04,email,resolved,low,order_status,Where's my order?,ord_025808,prod_00015,2025-07-26T10:55:00,2025-07-26T23:59:00,1379,,human
tkt_00481,cust_008194,2025-09-23T17:33:27,chat,resolved,normal,returns_exchanges,Return label not working,ord_029690,prod_00006,2025-09-23T10:04:00,2025-09-23T10:09:00,9,,bot
tkt_00482,cust_003231,2025-12-10T20:28:55,chat,resolved,normal,product_quality,Colour faded after wash,ord_035057,prod_00032,2025-12-10T10:03:00,2025-12-10T10:17:00,17,,bot
tkt_00483,cust_006039,2024-11-20T20:21:45,chat,resolved,normal,drop_restock,Restock notification,ord_009308,prod_00009,2024-11-20T10:01:00,2024-11-20T10:25:00,25,5,bot
tkt_00484,cust_011399,2025-09-24T13:07:46,instagram_dm,resolved,normal,returns_exchanges,Want to return Essential Tee,ord_028897,prod_00001,2025-09-24T12:38:00,2025-09-24T23:50:00,890,,human
tkt_00485,cust_002720,2024-08-09T13:10:11,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_003338,prod_00020,2024-08-09T10:49:00,2024-08-09T21:11:00,671,,human
tkt_00486,cust_016581,2026-01-21T15:06:52,chat,resolved,low,order_status,No delivery update for Arch Logo Tee,ord_039822,prod_00009,2026-01-21T10:04:00,2026-01-21T10:27:00,27,4,bot
tkt_00487,cust_019508,2026-02-15T11:48:18,instagram_dm,closed,high,product_quality,Print peeling,ord_041987,prod_00049,2026-02-15T10:02:00,2026-02-15T10:08:00,8,1,bot
tkt_00488,cust_017510,2025-12-08T14:56:32,email,resolved,low,product_quality,Issue with Emblem Cap quality,ord_036676,prod_00014,2025-12-08T10:04:00,2025-12-08T10:12:00,12,4,bot
tkt_00489,cust_016732,2026-01-26T20:51:56,email,closed,normal,order_status,No delivery update for Holiday Graphic Tee,ord_040105,prod_00056,2026-01-26T13:13:00,2026-01-26T22:57:00,777,5,human
tkt_00490,cust_017153,2025-12-07T12:13:07,email,resolved,normal,sizing_fit,Sizing question about Essential Tee,ord_035739,prod_00001,2025-12-07T10:03:00,2025-12-07T10:06:00,6,3,bot
tkt_00491,cust_005557,2024-11-08T13:24:56,instagram_dm,resolved,low,returns_exchanges,Exchange for different size,ord_008442,prod_00024,2024-11-08T13:28:00,2024-11-08T15:55:00,355,,human
tkt_00492,cust_012737,2025-06-24T21:48:54,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_024006,prod_00038,2025-06-24T10:02:00,2025-06-24T10:23:00,23,,bot
tkt_00493,cust_010428,2025-03-29T10:07:40,chat,resolved,high,sizing_fit,Is the Winter Logo Tee true to size?,ord_018702,prod_00031,2025-03-29T10:02:00,2025-03-29T10:08:00,8,,bot
tkt_00494,cust_006339,2025-01-03T20:46:54,email,resolved,normal,product_quality,Colour faded after wash,ord_013109,prod_00006,2025-01-03T11:39:00,2025-01-03T11:22:00,82,,human
tkt_00495,cust_007394,2025-02-04T19:30:51,chat,closed,normal,order_status,No delivery update for Relaxed Hoodie,ord_015094,prod_00007,2025-02-04T10:03:00,2025-02-04T10:19:00,19,,bot
tkt_00496,cust_007711,2025-02-09T20:23:44,chat,resolved,low,sizing_fit,Fleece Hoodie doesn't fit right,ord_015268,prod_00022,2025-02-09T10:01:00,2025-02-09T10:18:00,18,,bot
tkt_00497,cust_003735,2024-09-10T16:13:46,email,resolved,high,returns_exchanges,Return label not working,ord_005125,prod_00027,2024-09-10T11:00:00,2024-09-10T17:38:00,458,,human
tkt_00498,cust_019333,2026-02-14T21:42:10,email,resolved,normal,returns_exchanges,How do I return?,ord_041531,prod_00020,2026-02-14T10:01:00,2026-02-14T10:16:00,16,5,bot
tkt_00499,cust_013426,2025-08-03T11:36:01,chat,resolved,normal,order_status,Tracking not updating,ord_025742,prod_00038,2025-08-03T11:42:00,2025-08-03T23:04:00,904,,human
tkt_00500,cust_016063,2026-04-07T16:29:47,chat,resolved,high,discount_code,Applied wrong code,ord_045071,prod_00017,2026-04-07T11:51:00,2026-04-07T23:30:00,1410,,human
tkt_00501,cust_017661,2025-12-23T20:07:55,instagram_dm,resolved,normal,drop_restock,Next drop date?,ord_037058,prod_00038,2025-12-23T11:26:00,2025-12-23T20:21:00,621,,human
tkt_00502,cust_000589,2024-06-20T18:25:24,chat,resolved,low,drop_restock,When will Linen Blend Tee restock?,ord_000711,prod_00019,2024-06-20T10:02:00,2024-06-20T10:26:00,26,,bot
tkt_00503,cust_017565,2026-04-03T09:32:09,email,resolved,low,returns_exchanges,Want to return Womens Boxy Tee,ord_045443,prod_00052,2026-04-03T13:41:00,2026-04-03T20:31:00,631,4,human
tkt_00504,cust_018270,2026-01-13T17:17:55,email,resolved,normal,order_status,Where's my order?,ord_038627,prod_00022,2026-01-13T11:25:00,2026-01-13T23:41:00,941,4,human
tkt_00505,cust_003231,2024-10-17T09:58:27,chat,resolved,low,discount_code,Applied wrong code,ord_006934,prod_00012,2024-10-17T13:48:00,2024-10-17T23:17:00,1157,,human
tkt_00506,cust_008418,2025-01-13T14:22:45,email,resolved,low,drop_restock,Restock notification,ord_014061,prod_00009,2025-01-13T10:03:00,2025-01-13T10:29:00,29,,bot
tkt_00507,cust_016446,2025-11-29T08:09:00,chat,resolved,normal,returns_exchanges,Want to return Essential Tee,ord_034434,prod_00001,2025-11-29T11:02:00,2025-11-29T15:56:00,356,,human
tkt_00508,cust_007894,2025-06-29T10:23:30,chat,resolved,normal,order_status,No delivery update for Garment Dyed Tee,ord_024171,prod_00032,2025-06-29T10:03:00,2025-06-29T10:20:00,20,,bot
tkt_00509,cust_009230,2025-02-18T13:06:09,email,closed,low,order_status,Tracking not updating,ord_015885,prod_00016,2025-02-18T10:03:00,2025-02-18T10:10:00,10,5,bot
tkt_00510,cust_000938,2024-06-20T09:33:14,chat,resolved,normal,order_status,No delivery update for Washed Logo Tee,ord_001130,prod_00016,2024-06-20T10:01:00,2024-06-20T10:26:00,26,,bot
tkt_00511,cust_000465,2024-08-07T08:25:50,chat,resolved,high,discount_code,Applied wrong code,ord_003283,prod_00018,2024-08-07T13:29:00,2024-08-07T22:43:00,763,,human
tkt_00512,cust_005219,2024-11-08T14:20:23,email,resolved,normal,order_status,Order hasn't arrived,ord_007808,prod_00019,2024-11-08T13:27:00,2024-11-08T23:17:00,1397,,human
tkt_00513,cust_016611,2025-11-25T20:25:01,chat,resolved,normal,other,Question about your brand,ord_034319,prod_00016,2025-11-25T10:02:00,2025-11-25T10:16:00,16,,bot
tkt_00514,cust_007664,2025-02-28T15:28:17,email,resolved,high,drop_restock,Next drop date?,ord_016789,prod_00009,2025-02-28T11:28:00,2025-02-28T15:24:00,324,3,human
tkt_00515,cust_003409,2025-03-22T18:53:07,email,resolved,normal,discount_code,Can I get a code?,ord_017823,prod_00032,2025-03-22T13:32:00,2025-03-22T12:48:00,168,,human
tkt_00516,cust_003511,2025-03-05T08:55:33,email,resolved,normal,returns_exchanges,Exchange for different size,ord_017387,prod_00006,2025-03-05T10:04:00,2025-03-05T10:18:00,18,,bot
tkt_00517,cust_019215,2026-03-27T21:10:16,chat,closed,high,order_status,Order hasn't arrived,ord_044608,prod_00046,2026-03-27T12:08:00,2026-03-27T21:55:00,715,,human
tkt_00518,cust_018287,2026-03-22T20:41:16,email,resolved,low,returns_exchanges,Want to return Womens Relaxed Hoodie,ord_043923,prod_00047,2026-03-22T13:06:00,2026-03-22T23:34:00,994,,human
tkt_00519,cust_001339,2024-11-02T17:12:32,chat,resolved,normal,other,General enquiry,ord_008117,prod_00026,2024-11-02T10:04:00,2024-11-02T10:10:00,10,,bot
tkt_00520,cust_008482,2025-01-23T12:52:01,email,resolved,low,discount_code,Discount code not working,ord_014185,prod_00009,2025-01-23T10:30:00,2025-01-23T13:46:00,226,,human
tkt_00521,cust_016102,2025-11-30T19:40:27,email,resolved,high,order_status,Tracking not updating,ord_034197,prod_00032,2025-11-30T10:03:00,2025-11-30T10:20:00,20,,bot
tkt_00522,cust_017397,2026-03-13T14:55:15,chat,resolved,normal,returns_exchanges,How do I return?,ord_043982,prod_00034,2026-03-13T11:49:00,2026-03-13T16:21:00,381,4,human
tkt_00523,cust_004121,2024-11-30T13:42:35,email,resolved,normal,drop_restock,Next drop date?,ord_010054,prod_00018,2024-11-30T13:34:00,2024-11-30T12:32:00,152,3,human
tkt_00524,cust_004836,2024-10-17T15:16:15,email,resolved,normal,product_quality,Issue with Mid Runner Trainer quality,ord_007101,prod_00026,2024-10-17T11:20:00,2024-10-17T23:50:00,890,4,human
tkt_00525,cust_008815,2025-02-04T17:05:31,chat,resolved,low,order_status,No delivery update for Varsity Tee,ord_014933,prod_00024,2025-02-04T11:51:00,2025-02-04T23:33:00,813,,human
tkt_00526,cust_008765,2025-01-22T16:54:47,email,resolved,low,product_quality,Print peeling,ord_014826,prod_00012,2025-01-22T13:46:00,2025-01-22T23:13:00,973,3,human
tkt_00527,cust_009198,2025-02-15T16:52:56,email,closed,high,drop_restock,When will Mid Runner Trainer restock?,ord_015801,prod_00026,2025-02-15T10:04:00,2025-02-15T10:16:00,16,,bot
tkt_00528,cust_018926,2026-01-29T10:57:53,chat,resolved,normal,sizing_fit,Sizing question about Heavyweight Hoodie,ord_040455,prod_00010,2026-01-29T13:23:00,2026-01-29T23:35:00,815,,human
