order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_012849,13849,cust_007889,2024-12-25T22:41:57,GBP,108.33,0,0,0,108.33,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_012850,13850,cust_007062,2024-12-25T19:31:22,GBP,172.50,10,0,32.50,195.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,PRETTYNEW
ord_012851,13851,cust_007890,2024-12-25T12:57:08,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_012852,13852,cust_007891,2024-12-25T13:58:44,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_012853,13853,cust_005666,2024-12-25T17:49:30,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_012854,13854,cust_007892,2024-12-25T13:32:50,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,direct,none,,/,,,
ord_012855,13855,cust_002010,2024-12-25T11:13:28,GBP,133.33,0,0,26.67,160.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012856,13856,cust_007702,2024-12-25T19:01:55,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,organic,organic,,/,,,
ord_012857,13857,cust_006360,2024-12-25T14:07:25,GBP,344.17,0,0,68.83,413.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_012858,13858,cust_004698,2024-12-25T22:39:25,GBP,120.83,0,0,0,120.83,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_012859,13859,cust_006963,2024-12-25T15:48:54,GBP,45.83,4.58,12.95,0,54.20,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,WELCOME10
ord_012860,13860,cust_007893,2024-12-25T16:34:27,GBP,175.00,0,0,35.00,210.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012861,13861,cust_005146,2024-12-25T09:38:16,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012862,13862,cust_000428,2024-12-25T11:50:47,GBP,420.83,0,0,84.17,505.00,paid,fulfilled,direct,none,,/,,,
ord_012863,13863,cust_006781,2024-12-25T14:15:50,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_012864,13864,cust_005770,2024-12-25T09:31:25,GBP,40.00,0,9.95,0,49.95,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012865,13865,cust_006798,2024-12-25T20:52:06,GBP,108.33,0,0,21.67,130.00,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_012866,13866,cust_007543,2024-12-25T08:28:54,GBP,81.67,0,0,16.33,98.00,paid,fulfilled,direct,none,,/,,,
ord_012867,13867,cust_006140,2024-12-25T09:31:18,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012868,13868,cust_007894,2024-12-25T15:05:17,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_012869,13869,cust_002394,2024-12-25T08:33:45,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,direct,none,,/,,,
ord_012870,13870,cust_006491,2024-12-25T22:53:12,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012871,13871,cust_007895,2024-12-25T22:42:09,GBP,81.67,0,0,16.33,98.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012872,13872,cust_007408,2024-12-25T10:26:17,GBP,45.83,0,4.95,10.16,60.94,partially_refunded,fulfilled,organic,organic,,/,,,
ord_012873,13873,cust_007896,2024-12-25T17:51:36,GBP,36.67,3.67,9.95,0,42.95,paid,fulfilled,tiktok,organic_social,,/,,,WELCOME10
ord_012874,13874,cust_007897,2024-12-25T20:46:10,GBP,129.17,10,0,0,119.17,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,PRETTYNEW
ord_012875,13875,cust_007898,2024-12-25T10:00:20,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012876,13876,cust_003656,2024-12-25T22:39:51,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_012877,13877,cust_006571,2024-12-25T08:55:33,GBP,241.66,0,0,48.33,289.99,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012878,13878,cust_007899,2024-12-26T19:29:46,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012879,13879,cust_007900,2024-12-26T16:05:01,GBP,37.50,0,4.95,8.49,50.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012880,13880,cust_004218,2024-12-26T20:58:02,GBP,125.00,12.50,0,22.50,135.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,WELCOME10
ord_012881,13881,cust_007699,2024-12-26T11:58:58,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012882,13882,cust_007731,2024-12-26T13:14:01,GBP,245.83,0,0,49.17,295.00,partially_refunded,fulfilled,direct,none,,/,,,
ord_012883,13883,cust_007133,2024-12-26T17:06:49,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012884,13884,cust_007901,2024-12-26T10:41:45,GBP,85.83,0,0,17.17,103.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012885,13885,cust_001954,2024-12-26T09:54:51,GBP,175.00,0,0,0,175.00,partially_refunded,fulfilled,organic,organic,,/,,,
ord_012886,13886,cust_007265,2024-12-26T11:48:26,GBP,89.16,0,0,17.83,106.99,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_012887,13887,cust_002868,2024-12-26T08:57:28,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012888,13888,cust_005453,2024-12-26T19:29:34,GBP,37.50,0,4.95,8.49,50.94,paid,fulfilled,organic,organic,,/,,,
ord_012889,13889,cust_001142,2024-12-26T17:18:59,GBP,83.33,0,0,16.67,100.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012890,13890,cust_007902,2024-12-26T22:13:12,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_012891,13891,cust_003463,2024-12-26T18:04:15,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_012892,13892,cust_007903,2024-12-26T08:28:17,GBP,272.50,0,0,54.50,327.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012893,13893,cust_005284,2024-12-26T13:09:02,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,organic,organic,,/,,,
ord_012894,13894,cust_007797,2024-12-26T12:44:06,GBP,87.50,8.75,0,15.75,94.50,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_012895,13895,cust_007198,2024-12-26T22:00:50,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012896,13896,cust_006281,2024-12-26T14:31:29,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012897,13897,cust_003472,2024-12-26T19:42:51,GBP,414.99,0,0,83.00,497.99,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012898,13898,cust_007904,2024-12-26T08:17:43,GBP,129.17,0,0,0,129.17,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_012899,13899,cust_006784,2024-12-26T08:24:22,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_012900,13900,cust_007905,2024-12-26T09:45:32,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012901,13901,cust_002351,2024-12-26T09:10:36,GBP,129.17,0,0,0,129.17,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_012902,13902,cust_005967,2024-12-26T15:27:09,GBP,405.00,0,0,81.00,486.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012903,13903,cust_007906,2024-12-26T22:20:05,GBP,35.00,0,4.95,7.99,47.94,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_012904,13904,cust_007907,2024-12-26T15:25:56,GBP,224.99,0,0,45.00,269.99,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012905,13905,cust_007908,2024-12-26T21:29:20,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,organic,organic,,/,,,
ord_012906,13906,cust_007431,2024-12-26T17:44:43,GBP,135.83,0,0,27.17,163.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012907,13907,cust_007215,2024-12-26T08:46:13,GBP,48.33,0,12.95,0,61.28,paid,fulfilled,direct,none,,/,,,
ord_012908,13908,cust_003418,2024-12-26T10:13:46,GBP,130.83,0,0,26.17,157.00,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_012909,13909,cust_005877,2024-12-26T11:40:17,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,direct,none,,/,,,
ord_012910,13910,cust_003852,2024-12-26T10:50:22,GBP,145.83,0,0,29.17,175.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012911,13911,cust_007420,2024-12-26T20:45:38,GBP,40.00,0,4.95,8.99,53.94,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012912,13912,cust_007909,2024-12-26T13:34:57,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_012913,13913,cust_007910,2024-12-26T21:36:53,GBP,108.33,0,0,0,108.33,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_012914,13914,cust_007911,2024-12-26T12:14:19,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_012915,13915,cust_005589,2024-12-26T09:17:44,GBP,133.33,10,0,0,123.33,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,PRETTYNEW
ord_012916,13916,cust_002678,2024-12-26T22:23:39,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_012917,13917,cust_006220,2024-12-26T17:04:22,GBP,48.33,10,4.95,8.66,51.94,paid,fulfilled,direct,none,,/,,,PRETTYNEW
ord_012918,13918,cust_007052,2024-12-26T12:45:30,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_012919,13919,cust_003300,2024-12-26T16:31:29,GBP,83.33,0,0,0,83.33,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_012920,13920,cust_007912,2024-12-26T14:54:02,GBP,245.83,24.58,0,0,221.25,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,WELCOME10
ord_012921,13921,cust_005541,2024-12-26T14:32:18,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_012922,13922,cust_007913,2024-12-26T13:30:36,GBP,36.67,0,9.95,0,46.62,paid,fulfilled,direct,none,,/,,,
ord_012923,13923,cust_007732,2024-12-26T17:19:22,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012924,13924,cust_007914,2024-12-26T14:26:11,GBP,211.66,0,0,42.33,253.99,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012925,13925,cust_005315,2024-12-26T14:40:34,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012926,13926,cust_007915,2024-12-26T15:01:24,GBP,412.50,0,0,82.50,495.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012927,13927,cust_007916,2024-12-26T15:28:05,GBP,170.84,0,0,0,170.84,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012928,13928,cust_000730,2024-12-26T16:22:44,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012929,13929,cust_003736,2024-12-26T21:34:19,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012930,13930,cust_003983,2024-12-26T08:20:57,GBP,120.83,0,0,0,120.83,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_012931,13931,cust_007917,2024-12-26T11:36:46,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012932,13932,cust_007918,2024-12-26T14:38:50,GBP,258.34,0,0,51.67,310.01,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_012933,13933,cust_007919,2024-12-26T08:00:40,GBP,175.00,0,0,35.00,210.00,paid,fulfilled,organic,organic,,/,,,
ord_012934,13934,cust_007920,2024-12-26T20:27:17,GBP,43.33,4.33,12.95,0,51.95,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_012935,13935,cust_006017,2024-12-26T12:35:20,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012936,13936,cust_006990,2024-12-26T16:05:12,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_012937,13937,cust_007921,2024-12-26T19:33:45,GBP,112.50,0,0,22.50,135.00,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012938,13938,cust_007922,2024-12-26T18:22:49,GBP,317.49,0,0,63.50,380.99,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012939,13939,cust_007563,2024-12-26T13:47:47,GBP,48.33,0,9.95,0,58.28,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_012940,13940,cust_003814,2024-12-26T10:08:38,GBP,206.67,0,0,41.33,248.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012941,13941,cust_006532,2024-12-26T11:40:05,GBP,120.83,0,0,0,120.83,paid,fulfilled,organic,organic,,/,,,
ord_012942,13942,cust_001000,2024-12-26T18:19:48,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_012943,13943,cust_003756,2024-12-26T08:23:43,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_012944,13944,cust_002186,2024-12-26T16:08:59,GBP,35.00,3.50,9.95,0,41.45,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_012945,13945,cust_006787,2024-12-26T15:34:54,GBP,304.16,0,0,60.83,364.99,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_012946,13946,cust_005013,2024-12-26T15:04:34,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_012947,13947,cust_006708,2024-12-26T17:30:16,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_012948,13948,cust_003946,2024-12-26T17:21:16,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012949,13949,cust_007923,2024-12-26T12:54:46,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_012950,13950,cust_007924,2024-12-27T10:03:53,GBP,250.00,0,0,50.00,300.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012951,13951,cust_007925,2024-12-27T16:51:48,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012952,13952,cust_007030,2024-12-27T17:38:35,GBP,45.83,0,4.95,10.16,60.94,partially_refunded,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012953,13953,cust_005842,2024-12-27T14:06:07,GBP,245.83,0,0,49.17,295.00,paid,fulfilled,organic,organic,,/,,,
ord_012954,13954,cust_000865,2024-12-27T22:48:50,GBP,419.16,0,0,83.83,502.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012955,13955,cust_005231,2024-12-27T22:27:51,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_012956,13956,cust_000639,2024-12-27T09:18:03,GBP,187.50,0,0,0,187.50,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012957,13957,cust_007926,2024-12-27T17:12:01,GBP,48.33,0,9.95,0,58.28,paid,fulfilled,direct,none,,/,,,
ord_012958,13958,cust_001854,2024-12-27T13:35:42,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012959,13959,cust_007927,2024-12-27T08:11:44,GBP,129.17,0,0,0,129.17,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012960,13960,cust_007928,2024-12-27T13:05:05,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_012961,13961,cust_004658,2024-12-27T12:18:51,GBP,91.66,0,0,18.33,109.99,paid,fulfilled,organic,organic,,/,,,
ord_012962,13962,cust_007929,2024-12-27T10:52:30,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_012963,13963,cust_007930,2024-12-27T09:03:14,GBP,133.33,0,0,26.67,160.00,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_012964,13964,cust_001229,2024-12-27T09:18:46,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012965,13965,cust_005333,2024-12-27T10:40:36,GBP,48.33,10,4.95,8.66,51.94,paid,fulfilled,direct,none,,/,,,PRETTYNEW
ord_012966,13966,cust_007931,2024-12-27T11:50:46,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_012967,13967,cust_005661,2024-12-27T19:23:09,GBP,141.67,0,0,0,141.67,paid,fulfilled,direct,none,,/,,,
ord_012968,13968,cust_007932,2024-12-27T22:00:17,GBP,161.66,0,0,32.33,193.99,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012969,13969,cust_005367,2024-12-27T12:24:25,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_012970,13970,cust_007933,2024-12-27T16:11:31,GBP,83.33,0,0,0,83.33,paid,fulfilled,direct,none,,/,,,
ord_012971,13971,cust_007934,2024-12-27T14:52:56,GBP,41.67,0,12.95,0,54.62,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012972,13972,cust_007935,2024-12-27T16:22:05,GBP,210.83,0,0,0,210.83,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_012973,13973,cust_007936,2024-12-27T20:23:49,GBP,185.83,0,0,0,185.83,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_012974,13974,cust_006591,2024-12-27T10:19:54,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,organic,organic,,/,,,
ord_012975,13975,cust_005031,2024-12-27T14:20:48,GBP,245.83,0,0,0,245.83,paid,fulfilled,direct,none,,/,,,
ord_012976,13976,cust_001492,2024-12-27T10:44:03,GBP,172.50,0,0,34.50,207.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012977,13977,cust_006463,2024-12-27T21:02:44,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012978,13978,cust_004685,2024-12-27T21:19:52,GBP,87.50,0,0,17.50,105.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_012979,13979,cust_002931,2024-12-27T18:26:56,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_012980,13980,cust_007937,2024-12-27T13:20:09,GBP,48.33,4.83,4.95,9.69,58.14,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_012981,13981,cust_007646,2024-12-27T15:37:14,GBP,41.67,0,12.95,0,54.62,paid,fulfilled,direct,none,,/,,,
ord_012982,13982,cust_002613,2024-12-27T22:15:41,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_012983,13983,cust_007938,2024-12-27T20:13:12,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_012984,13984,cust_007939,2024-12-27T21:33:25,GBP,125.00,0,0,0,125.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012985,13985,cust_004550,2024-12-27T17:59:19,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012986,13986,cust_007940,2024-12-27T09:46:28,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012987,13987,cust_007941,2024-12-27T08:23:03,GBP,40.00,0,9.95,0,49.95,paid,fulfilled,direct,none,,/,,,
ord_012988,13988,cust_006040,2024-12-27T22:32:27,GBP,125.00,0,0,0,125.00,paid,fulfilled,direct,none,,/,,,
ord_012989,13989,cust_005369,2024-12-27T21:35:11,GBP,43.33,4.33,9.95,0,48.95,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,WELCOME10
ord_012990,13990,cust_001244,2024-12-27T17:03:38,GBP,36.67,10,4.95,6.32,37.94,paid,fulfilled,google,cpc,Generic_Streetwear_UK,/,,,PRETTYNEW
ord_012991,13991,cust_005354,2024-12-27T14:02:28,GBP,145.83,14.58,0,0,131.25,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,WELCOME10
ord_012992,13992,cust_007942,2024-12-27T21:04:09,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,organic,organic,,/,,,
ord_012993,13993,cust_007943,2024-12-27T22:51:40,GBP,168.33,0,0,33.67,202.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_012994,13994,cust_007944,2024-12-27T18:46:19,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_012995,13995,cust_007945,2024-12-27T15:00:35,GBP,128.33,0,0,25.67,154.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_012996,13996,cust_004982,2024-12-27T15:44:40,GBP,262.50,0,0,52.50,315.00,paid,fulfilled,direct,none,,/,,,
ord_012997,13997,cust_000455,2024-12-27T12:26:09,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_012998,13998,cust_007723,2024-12-27T18:31:39,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,direct,none,,/,,,
ord_012999,13999,cust_007946,2024-12-27T14:46:09,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_013000,14000,cust_007947,2024-12-27T16:56:45,GBP,445.84,0,0,89.17,535.01,paid,fulfilled,direct,none,,/,,,
ord_013001,14001,cust_007157,2024-12-27T19:59:34,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_013002,14002,cust_007948,2024-12-27T16:10:35,GBP,187.50,0,0,37.50,225.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_013003,14003,cust_007596,2024-12-27T14:48:45,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,direct,none,,/,,,
ord_013004,14004,cust_007949,2024-12-27T13:41:05,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_013005,14005,cust_004815,2024-12-27T22:31:59,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_013006,14006,cust_007950,2024-12-27T15:11:42,GBP,40.00,0,12.95,0,52.95,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_013007,14007,cust_006075,2024-12-27T18:12:06,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,direct,none,,/,,,PRETTYNEW
ord_013008,14008,cust_007951,2024-12-27T21:47:36,GBP,85.00,0,0,17.00,102.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_013009,14009,cust_002835,2024-12-27T17:12:48,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_013010,14010,cust_007952,2024-12-27T16:25:57,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_013011,14011,cust_007953,2024-12-27T18:02:41,GBP,116.67,10,0,0,106.67,partially_refunded,fulfilled,direct,none,,/,,,PRETTYNEW
ord_013012,14012,cust_007694,2024-12-27T08:26:07,GBP,83.34,0,0,16.67,100.01,paid,fulfilled,direct,none,,/,,,
ord_013013,14013,cust_005641,2024-12-27T17:34:56,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_013014,14014,cust_007954,2024-12-27T15:15:39,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_013015,14015,cust_007311,2024-12-27T09:14:54,GBP,35.00,0,4.95,7.99,47.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_013016,14016,cust_007955,2024-12-27T08:35:03,GBP,391.66,0,0,78.33,469.99,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_013017,14017,cust_007956,2024-12-27T08:24:08,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_013018,14018,cust_007957,2024-12-28T19:44:25,GBP,43.33,0,4.95,9.66,57.94,partially_refunded,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_013019,14019,cust_007958,2024-12-28T18:05:16,GBP,620.83,0,0,124.17,745.00,paid,fulfilled,direct,none,,/,,,
ord_013020,14020,cust_007117,2024-12-28T18:13:29,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,direct,none,,/,,,
ord_013021,14021,cust_001487,2024-12-28T08:39:28,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_013022,14022,cust_005043,2024-12-28T21:50:44,GBP,78.33,0,0,15.67,94.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_013023,14023,cust_007959,2024-12-28T21:24:48,GBP,108.33,0,0,0,108.33,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_013024,14024,cust_007960,2024-12-28T11:52:50,GBP,127.50,0,0,0,127.50,paid,fulfilled,organic,organic,,/,,,
ord_013025,14025,cust_006241,2024-12-28T10:12:06,GBP,41.67,0,4.95,9.32,55.94,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
